trial_id,value,state,p_min_change_pct,p_entry_hhmm_min,p_entry_hhmm_max,a_fold1_test_calmar,a_fold1_test_trades,a_fold1_test_win_rate,a_fold1_monthly_trades,a_fold1_all_pass,a_fold2_test_return,a_fold2_test_mdd,a_fold2_overfit,a_fold2_gates_passed,a_fold3_test_calmar,a_fold3_test_trades,a_fold3_test_win_rate,a_fold3_monthly_trades,a_fold3_all_pass,a_avg_overfit,a_agg_trades,a_worst_mdd,a_valid,a_fold1_test_return,a_fold1_test_mdd,a_fold1_overfit,a_fold1_gates_passed,a_fold2_test_calmar,a_fold2_test_trades,a_fold2_test_win_rate,a_fold2_monthly_trades,a_fold2_all_pass,a_fold3_test_return,a_fold3_test_mdd,a_fold3_overfit,a_fold3_gates_passed,a_avg_calmar,a_avg_monthly_trades,a_agg_win_rate,a_agg_gates_passed,a_failed_aggregate_gates
875,-1000000.0,TrialState.COMPLETE,3.0,1430,1500,13.046268019118791,236,0.4067796610169492,118.0,True,-0.18104615214301079,-0.18590739708971082,,3,27.274876044186815,309,0.44660194174757284,154.5,True,,747,-0.18590739708971082,False,0.09192302312258138,-0.050187859100847124,,5,-3.8029860384919063,202,0.31683168316831684,101.0,False,0.2164254364079583,-0.08930874292856299,,5,12.172719341604568,124.5,0.3989290495314592,4,['mdd']
876,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
877,14.822642437831448,TrialState.COMPLETE,6.0,1430,1510,26.424716301912756,99,0.42424242424242425,49.5,True,-0.10562075160440965,-0.11064957082259676,-1.5778732363657246,3,22.529968292762714,136,0.4264705882352941,68.0,True,66.5927161833728,308,-0.11064957082259676,True,0.12943956687448344,-0.03814559718195947,,5,-4.48675728118113,73,0.2602739726027397,36.5,False,0.18448696295557876,-0.08458215381574234,134.76330560311132,5,14.822642437831448,51.333333333333336,0.38636363636363635,5,
878,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
879,8.972108162028205,TrialState.COMPLETE,4.5,1430,1500,18.79977443561747,141,0.425531914893617,70.5,True,-0.14396579249586527,-0.14988844347520547,,4,12.221926954386655,213,0.4460093896713615,106.5,True,,485,-0.14988844347520547,True,0.1057466920806156,-0.04140439426644281,,5,-4.105376903919511,131,0.29770992366412213,65.5,False,0.12287107432758848,-0.08798021873916047,,5,8.972108162028205,80.83333333333333,0.4,5,
880,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
881,21.79409110017313,TrialState.COMPLETE,6.0,1460,1500,27.162727252877044,69,0.42028985507246375,34.5,True,-0.09089016820599827,-0.09089016820599824,,4,43.096568427387936,104,0.4423076923076923,52.0,True,,223,-0.09089016820599824,True,0.13606910416787565,-0.03962908004711336,,5,-4.877022379745599,50,0.28,25.0,False,0.16357740651346808,-0.037061631016894865,,5,21.79409110017313,37.166666666666664,0.3991031390134529,5,
882,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
883,14.822642437831448,TrialState.COMPLETE,6.0,1430,1510,26.424716301912756,99,0.42424242424242425,49.5,True,-0.10562075160440965,-0.11064957082259676,-1.5778732363657246,3,22.529968292762714,136,0.4264705882352941,68.0,True,66.5927161833728,308,-0.11064957082259676,True,0.12943956687448344,-0.03814559718195947,,5,-4.48675728118113,73,0.2602739726027397,36.5,False,0.18448696295557876,-0.08458215381574234,134.76330560311132,5,14.822642437831448,51.333333333333336,0.38636363636363635,5,
884,14.822642437831448,TrialState.COMPLETE,6.0,1430,1510,26.424716301912756,99,0.42424242424242425,49.5,True,-0.10562075160440965,-0.11064957082259676,-1.5778732363657246,3,22.529968292762714,136,0.4264705882352941,68.0,True,66.5927161833728,308,-0.11064957082259676,True,0.12943956687448344,-0.03814559718195947,,5,-4.48675728118113,73,0.2602739726027397,36.5,False,0.18448696295557876,-0.08458215381574234,134.76330560311132,5,14.822642437831448,51.333333333333336,0.38636363636363635,5,
885,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
886,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
887,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
888,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
889,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
890,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
891,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
892,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
893,-1000000.0,TrialState.COMPLETE,6.0,1440,1500,30.93269173378056,85,0.4,42.5,True,-0.09759073833209408,-0.0975907383320941,-7.94885119354837,3,43.21760724526881,117,0.41025641025641024,58.5,True,-7.94885119354837,259,-0.0975907383320941,False,0.1452320690131026,-0.03795978226789353,,5,-4.795746392676886,57,0.2631578947368421,28.5,False,0.1694901623337397,-0.038907840144257674,,5,23.11818419545749,43.166666666666664,0.3745173745173745,4,['overfit']
894,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
895,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
896,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
897,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
898,-1000000.0,TrialState.COMPLETE,6.0,1440,1500,30.93269173378056,85,0.4,42.5,True,-0.09759073833209408,-0.0975907383320941,-7.94885119354837,3,43.21760724526881,117,0.41025641025641024,58.5,True,-7.94885119354837,259,-0.0975907383320941,False,0.1452320690131026,-0.03795978226789353,,5,-4.795746392676886,57,0.2631578947368421,28.5,False,0.1694901623337397,-0.038907840144257674,,5,23.11818419545749,43.166666666666664,0.3745173745173745,4,['overfit']
899,-1000000.0,TrialState.COMPLETE,6.0,1440,1500,30.93269173378056,85,0.4,42.5,True,-0.09759073833209408,-0.0975907383320941,-7.94885119354837,3,43.21760724526881,117,0.41025641025641024,58.5,True,-7.94885119354837,259,-0.0975907383320941,False,0.1452320690131026,-0.03795978226789353,,5,-4.795746392676886,57,0.2631578947368421,28.5,False,0.1694901623337397,-0.038907840144257674,,5,23.11818419545749,43.166666666666664,0.3745173745173745,4,['overfit']
900,-1000000.0,TrialState.COMPLETE,6.0,1440,1500,30.93269173378056,85,0.4,42.5,True,-0.09759073833209408,-0.0975907383320941,-7.94885119354837,3,43.21760724526881,117,0.41025641025641024,58.5,True,-7.94885119354837,259,-0.0975907383320941,False,0.1452320690131026,-0.03795978226789353,,5,-4.795746392676886,57,0.2631578947368421,28.5,False,0.1694901623337397,-0.038907840144257674,,5,23.11818419545749,43.166666666666664,0.3745173745173745,4,['overfit']
901,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
902,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
903,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
904,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
905,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
906,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
907,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
908,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
909,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
910,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
911,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
912,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
913,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
914,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
915,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
916,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
917,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
918,-1000000.0,TrialState.COMPLETE,5.5,1430,1500,24.09761231065257,112,0.4107142857142857,56.0,True,-0.06949033669140359,-0.07624761663166248,-9.737169047614664,3,10.037392714053432,157,0.40764331210191085,78.5,True,-0.02018592372195105,356,-0.10242572952687401,False,0.11233451829813101,-0.03485558918864961,,5,-4.691100739811179,87,0.2988505747126437,43.5,False,0.1187779828014861,-0.10242572952687401,9.696797200170762,5,9.814634761631607,59.333333333333336,0.38202247191011235,4,['overfit']
919,-1000000.0,TrialState.COMPLETE,2.5,1430,1500,11.272150897628265,278,0.4028776978417266,139.0,True,-0.19800684991645157,-0.19800684991645157,,3,23.172043238268444,351,0.43874643874643876,175.5,True,,874,-0.19800684991645157,False,0.08569578576275783,-0.05335616318049342,,5,-3.7492026009877124,245,0.3224489795918367,122.5,False,0.20996759714148117,-0.1002316978857298,,5,10.231663844969665,145.66666666666666,0.39473684210526316,4,['mdd']
920,8.746114783031368,TrialState.COMPLETE,5.5,1430,1520,18.941601795773693,115,0.40869565217391307,57.5,True,-0.09780772452466091,-0.10432346689837382,,4,11.790517270692925,170,0.4235294117647059,85.0,True,,381,-0.10432346689837382,True,0.0925508304271232,-0.03485558918864961,,5,-4.493774717372509,96,0.2916666666666667,48.0,False,0.12769924220654016,-0.09602206540554424,,5,8.746114783031368,63.5,0.3858267716535433,5,
921,8.746114783031368,TrialState.COMPLETE,5.5,1430,1520,18.941601795773693,115,0.40869565217391307,57.5,True,-0.09780772452466091,-0.10432346689837382,,4,11.790517270692925,170,0.4235294117647059,85.0,True,,381,-0.10432346689837382,True,0.0925508304271232,-0.03485558918864961,,5,-4.493774717372509,96,0.2916666666666667,48.0,False,0.12769924220654016,-0.09602206540554424,,5,8.746114783031368,63.5,0.3858267716535433,5,
922,-1000000.0,TrialState.COMPLETE,5.5,1430,1500,24.09761231065257,112,0.4107142857142857,56.0,True,-0.06949033669140359,-0.07624761663166248,-9.737169047614664,3,10.037392714053432,157,0.40764331210191085,78.5,True,-0.02018592372195105,356,-0.10242572952687401,False,0.11233451829813101,-0.03485558918864961,,5,-4.691100739811179,87,0.2988505747126437,43.5,False,0.1187779828014861,-0.10242572952687401,9.696797200170762,5,9.814634761631607,59.333333333333336,0.38202247191011235,4,['overfit']
923,-1000000.0,TrialState.COMPLETE,2.5,1430,1500,11.272150897628265,278,0.4028776978417266,139.0,True,-0.19800684991645157,-0.19800684991645157,,3,23.172043238268444,351,0.43874643874643876,175.5,True,,874,-0.19800684991645157,False,0.08569578576275783,-0.05335616318049342,,5,-3.7492026009877124,245,0.3224489795918367,122.5,False,0.20996759714148117,-0.1002316978857298,,5,10.231663844969665,145.66666666666666,0.39473684210526316,4,['mdd']
924,-1000000.0,TrialState.COMPLETE,5.5,1430,1500,24.09761231065257,112,0.4107142857142857,56.0,True,-0.06949033669140359,-0.07624761663166248,-9.737169047614664,3,10.037392714053432,157,0.40764331210191085,78.5,True,-0.02018592372195105,356,-0.10242572952687401,False,0.11233451829813101,-0.03485558918864961,,5,-4.691100739811179,87,0.2988505747126437,43.5,False,0.1187779828014861,-0.10242572952687401,9.696797200170762,5,9.814634761631607,59.333333333333336,0.38202247191011235,4,['overfit']
925,-1000000.0,TrialState.COMPLETE,5.5,1430,1500,24.09761231065257,112,0.4107142857142857,56.0,True,-0.06949033669140359,-0.07624761663166248,-9.737169047614664,3,10.037392714053432,157,0.40764331210191085,78.5,True,-0.02018592372195105,356,-0.10242572952687401,False,0.11233451829813101,-0.03485558918864961,,5,-4.691100739811179,87,0.2988505747126437,43.5,False,0.1187779828014861,-0.10242572952687401,9.696797200170762,5,9.814634761631607,59.333333333333336,0.38202247191011235,4,['overfit']
926,15.12678146453519,TrialState.COMPLETE,6.0,1430,1520,25.991024814905536,103,0.42718446601941745,51.5,True,-0.09520161941532057,-0.10016871553875725,,4,23.974630171190437,142,0.43661971830985913,71.0,True,95.42920355681736,323,-0.10016871553875725,True,0.12783971398787997,-0.0381574355741889,,5,-4.58531059249041,78,0.2692307692307692,39.0,False,0.1882324641539197,-0.08192013025444983,95.42920355681736,5,15.12678146453519,53.833333333333336,0.3931888544891641,5,
927,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
928,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
929,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
930,-1000000.0,TrialState.COMPLETE,3.5,1430,1500,15.781433018406037,197,0.40609137055837563,98.5,True,-0.18868427662972997,-0.19078972595022783,,3,12.36323072328462,273,0.4468864468864469,136.5,True,,652,-0.19078972595022783,False,0.11136702412252775,-0.052643485502168914,,5,-3.791615801370681,182,0.3076923076923077,91.0,False,0.14232860153141536,-0.10616238030948,,5,8.117682646773325,108.66666666666667,0.39570552147239263,4,['mdd']
931,26.531255015160088,TrialState.COMPLETE,6.0,1430,1500,31.30865504694295,96,0.4270833333333333,48.0,True,-0.10259837206924127,-0.10719368070319912,-1.814501419185337,3,52.81809778257791,127,0.4251968503937008,63.5,True,67.19102119282307,291,-0.10719368070319912,True,0.1365728052847064,-0.03454993939318202,,5,-4.532987784040585,68,0.23529411764705882,34.0,False,0.22227749689324972,-0.048115289689929605,136.1965438048315,5,26.531255015160088,48.5,0.38144329896907214,5,
