trial_id,value,state,p_gap_threshold_pct,p_volume_mult,p_entry_window_end_bar,p_take_profit_pct,p_stop_loss_pct,a_fold1_test_calmar,a_fold1_test_return,a_fold1_test_trades,a_fold1_test_mdd,a_fold1_test_win_rate,a_fold1_overfit,a_fold1_monthly_trades,a_fold1_gates_passed,a_fold1_all_pass,a_fold2_test_calmar,a_fold2_test_return,a_fold2_test_trades,a_fold2_test_mdd,a_fold2_test_win_rate,a_fold2_overfit,a_fold2_monthly_trades,a_fold2_gates_passed,a_fold2_all_pass,a_fold3_test_calmar,a_fold3_test_return,a_fold3_test_trades,a_fold3_test_mdd,a_fold3_test_win_rate,a_fold3_overfit,a_fold3_monthly_trades,a_fold3_gates_passed,a_fold3_all_pass,a_avg_calmar,a_avg_overfit,a_avg_monthly_trades,a_agg_trades,a_agg_win_rate,a_worst_mdd,a_agg_gates_passed,a_valid,a_failed_aggregate_gates
768,-1000000.0,TrialState.COMPLETE,1.5,4.5,45,8.0,-3.5,25.866596666481062,0.14032893445879657,188,-0.04335408345696801,0.4308510638297872,,94.0,5,True,-3.2546162091202895,-0.2034511936512995,220,-0.23134259530317766,0.2636363636363636,-1.362899084838092,110.0,2,False,20.560739698092483,0.16433566885615614,264,-0.07820294717497972,0.4318181818181818,,132.0,5,True,14.390906718484418,-1.362899084838092,112.0,672,0.37648809523809523,-0.23134259530317766,3,False,"['overfit', 'mdd']"
769,-1000000.0,TrialState.COMPLETE,3.0,4.5,45,8.0,-3.5,12.807439825382257,0.105216385388891,84,-0.06039567732197145,0.4166666666666667,142.3281610262241,42.0,5,True,-2.5973711765012277,-0.15375543406104997,93,-0.2470199415392782,0.23655913978494625,-0.6638490806449358,46.5,2,False,-1.8873793725850294,-0.0579440430358501,156,-0.16606759247357747,0.33974358974358976,,78.0,3,False,2.7742297587653337,70.8321559727896,55.5,333,0.3303303303303303,-0.2470199415392782,3,False,"['mdd', 'win_rate', 'calmar_floor']"
770,-1000000.0,TrialState.COMPLETE,3.0,4.5,45,8.0,-1.0,-1.3760842036647736,-0.019514790789890157,153,-0.07756396217702895,0.17647058823529413,,76.5,4,False,-2.9458835262536893,-0.25076373405111474,174,-0.28189303355116235,0.09195402298850575,,87.0,3,False,-2.6803543667419287,-0.206745289411708,276,-0.28636733852634755,0.14130434782608695,,138.0,3,False,-2.334107365553464,,100.5,603,0.13598673300165837,-0.28636733852634755,3,False,"['mdd', 'win_rate', 'calmar_floor']"
771,-1000000.0,TrialState.COMPLETE,3.0,4.5,15,3.5,-1.0,-3.9494255197074013,-0.1552402839519923,140,-0.156852406616159,0.22857142857142856,,70.0,3,False,-2.5171468898229223,-0.37521676815511207,151,-0.375216768155112,0.11920529801324503,,75.5,3,False,-2.440764863536457,-0.3841902550112938,240,-0.3903885138468356,0.2125,,120.0,3,False,-2.9691124243555933,,88.5,531,0.1902071563088512,-0.3903885138468356,3,False,"['mdd', 'win_rate', 'calmar_floor']"
772,-1000000.0,TrialState.COMPLETE,3.0,4.5,30,4.5,-1.5,-1.9568792806294255,-0.03009883116650569,129,-0.08205393110461764,0.3178294573643411,,64.5,4,False,-2.8319527781504377,-0.3148534998576722,132,-0.31855249812584674,0.15151515151515152,,66.0,3,False,-2.732364023447296,-0.33072633989905253,226,-0.3368249602367284,0.22566371681415928,,113.0,3,False,-2.5070653607423865,,81.16666666666667,487,0.2299794661190965,-0.3368249602367284,3,False,"['mdd', 'win_rate', 'calmar_floor']"
773,-1000000.0,TrialState.COMPLETE,3.0,4.5,30,4.5,-1.5,-1.9568792806294255,-0.03009883116650569,129,-0.08205393110461764,0.3178294573643411,,64.5,4,False,-2.8319527781504377,-0.3148534998576722,132,-0.31855249812584674,0.15151515151515152,,66.0,3,False,-2.732364023447296,-0.33072633989905253,226,-0.3368249602367284,0.22566371681415928,,113.0,3,False,-2.5070653607423865,,81.16666666666667,487,0.2299794661190965,-0.3368249602367284,3,False,"['mdd', 'win_rate', 'calmar_floor']"
774,-1000000.0,TrialState.COMPLETE,3.0,4.5,30,4.5,-1.5,-1.9568792806294255,-0.03009883116650569,129,-0.08205393110461764,0.3178294573643411,,64.5,4,False,-2.8319527781504377,-0.3148534998576722,132,-0.31855249812584674,0.15151515151515152,,66.0,3,False,-2.732364023447296,-0.33072633989905253,226,-0.3368249602367284,0.22566371681415928,,113.0,3,False,-2.5070653607423865,,81.16666666666667,487,0.2299794661190965,-0.3368249602367284,3,False,"['mdd', 'win_rate', 'calmar_floor']"
775,-1000000.0,TrialState.COMPLETE,3.0,4.5,30,2.5,-4.0,-4.192268001977022,-0.10983970749893346,103,-0.11603279596707788,0.5631067961165048,,51.5,5,False,-3.085600589046715,-0.26888536563397136,93,-0.2768069819693419,0.3978494623655914,,46.5,4,False,-3.638990854287615,-0.19446256118130967,174,-0.20443606443526083,0.5804597701149425,,87.0,4,False,-3.6389531484371176,,61.666666666666664,370,0.5297297297297298,-0.2768069819693419,4,False,"['mdd', 'calmar_floor']"
776,-1000000.0,TrialState.COMPLETE,4.0,4.5,30,6.0,-1.5,-2.3129092701545524,-0.02948197335743341,71,-0.06809924323858095,0.2535211267605634,,35.5,4,False,-3.723126560576012,-0.17407623362088687,72,-0.18568719919744117,0.1388888888888889,,36.0,3,False,-3.057084434524673,-0.20042663642500558,131,-0.24718086657623178,0.19083969465648856,,65.5,3,False,-3.0310400884184125,,45.666666666666664,274,0.19343065693430658,-0.24718086657623178,3,False,"['mdd', 'win_rate', 'calmar_floor']"
777,-1000000.0,TrialState.COMPLETE,4.0,4.5,15,4.5,-1.5,-4.580289333827014,-0.06675070073807388,64,-0.07134095307682335,0.234375,,32.0,4,False,-3.693529416086214,-0.19194195068634756,66,-0.19768557503528872,0.15151515151515152,,33.0,3,False,-3.252301589347538,-0.22151368314520703,121,-0.24398674431007977,0.23140495867768596,,60.5,3,False,-3.8420401130869224,,41.833333333333336,251,0.21115537848605578,-0.24398674431007977,3,False,"['mdd', 'win_rate', 'calmar_floor']"
778,-1000000.0,TrialState.COMPLETE,2.0,2.0,15,6.0,-4.0,17.30331437372096,0.0877453466144118,142,-0.035763708892657585,0.4788732394366197,,71.0,5,True,-3.441344088383411,-0.20083121594350373,150,-0.21732615467671468,0.2866666666666667,,75.0,3,False,4.284566795828535,0.059384802768743805,228,-0.10228894334886027,0.4692982456140351,,114.0,5,True,6.0488456937220265,,86.66666666666667,520,0.41923076923076924,-0.21732615467671468,4,False,['mdd']
779,-1000000.0,TrialState.COMPLETE,4.0,2.0,15,2.5,-2.0,-3.7985968169960542,-0.1769682979020195,78,-0.17696829790201948,0.358974358974359,,39.0,4,False,-3.2458974790726702,-0.25805400549336643,72,-0.25888528587975046,0.2222222222222222,,36.0,3,False,-3.4603316118124736,-0.2359610905815882,121,-0.23596109058158818,0.38016528925619836,,60.5,4,False,-3.5016086359603995,,45.166666666666664,271,0.33210332103321033,-0.25888528587975046,3,False,"['mdd', 'win_rate', 'calmar_floor']"
780,-1000000.0,TrialState.COMPLETE,4.0,2.0,15,2.5,-4.0,-4.0799439300961735,-0.14004606234898453,58,-0.14180925100894815,0.5172413793103449,,29.0,5,False,-3.1842315839477946,-0.26512844421778015,52,-0.2667666717873496,0.3269230769230769,,26.0,3,False,-3.6452525908198607,-0.17265435970177212,96,-0.19121040166158113,0.5729166666666666,,48.0,4,False,-3.6364760349546095,,34.333333333333336,206,0.49514563106796117,-0.2667666717873496,4,False,"['mdd', 'calmar_floor']"
781,-1000000.0,TrialState.COMPLETE,4.0,2.0,15,6.0,-4.0,-2.3000707599187113,-0.0423797874197519,52,-0.09549746098718345,0.40384615384615385,,26.0,5,False,-3.498099458285363,-0.20920436239411666,46,-0.21831785849985252,0.2391304347826087,,23.0,3,False,1.6509000596524523,0.01731831766805625,83,-0.06919784039461091,0.46987951807228917,,41.5,5,False,-1.3824233861838742,,30.166666666666668,181,0.39226519337016574,-0.21831785849985252,4,False,"['mdd', 'calmar_floor']"
782,-1000000.0,TrialState.COMPLETE,2.0,5.0,15,6.0,-4.0,20.49994389584837,0.09348017693144794,136,-0.03260131503433808,0.4852941176470588,,68.0,5,True,-3.419613704877094,-0.1968770768480801,143,-0.21643643942486013,0.2867132867132867,,71.5,3,False,3.0158532581740376,0.04721020945842702,209,-0.11182650775052064,0.46411483253588515,,104.5,5,True,6.698727816381772,,81.33333333333333,488,0.4180327868852459,-0.21643643942486013,4,False,['mdd']
783,-1000000.0,TrialState.COMPLETE,5.0,2.0,15,6.0,-4.0,-2.5315043955057766,-0.06810166475780277,34,-0.1312756128389337,0.38235294117647056,,17.0,5,False,-3.8799782246820063,-0.15959332985901298,25,-0.16921015781575163,0.24,,12.5,2,False,5.577062616630006,0.040687148958127084,48,-0.05121577428022579,0.4583333333333333,,24.0,5,True,-0.27814000118592563,,17.833333333333332,107,0.38317757009345793,-0.16921015781575163,4,False,"['mdd', 'calmar_floor']"
784,-1000000.0,TrialState.COMPLETE,4.0,5.0,15,6.0,-4.0,-3.039480729006804,-0.060687471579346175,48,-0.09913651842725604,0.375,,24.0,5,False,-3.478418162574765,-0.20710058303966872,45,-0.2184346864088728,0.2222222222222222,,22.5,3,False,-1.4646698031501777,-0.02189685764832805,78,-0.08888839854798859,0.46153846153846156,,39.0,5,False,-2.660856231577249,,28.5,171,0.3742690058479532,-0.2184346864088728,4,False,"['mdd', 'calmar_floor']"
785,-1000000.0,TrialState.COMPLETE,2.0,5.0,15,6.0,-4.0,20.49994389584837,0.09348017693144794,136,-0.03260131503433808,0.4852941176470588,,68.0,5,True,-3.419613704877094,-0.1968770768480801,143,-0.21643643942486013,0.2867132867132867,,71.5,3,False,3.0158532581740376,0.04721020945842702,209,-0.11182650775052064,0.46411483253588515,,104.5,5,True,6.698727816381772,,81.33333333333333,488,0.4180327868852459,-0.21643643942486013,4,False,['mdd']
786,-1000000.0,TrialState.COMPLETE,2.0,5.0,15,6.0,-4.0,20.49994389584837,0.09348017693144794,136,-0.03260131503433808,0.4852941176470588,,68.0,5,True,-3.419613704877094,-0.1968770768480801,143,-0.21643643942486013,0.2867132867132867,,71.5,3,False,3.0158532581740376,0.04721020945842702,209,-0.11182650775052064,0.46411483253588515,,104.5,5,True,6.698727816381772,,81.33333333333333,488,0.4180327868852459,-0.21643643942486013,4,False,['mdd']
787,-1000000.0,TrialState.COMPLETE,2.0,5.0,75,5.0,-4.0,27.321450303954165,0.13982450325441698,173,-0.04084898809933243,0.5317919075144508,,86.5,5,True,-3.340760281533898,-0.15523100338063445,173,-0.19319742792919875,0.35260115606936415,,86.5,4,False,0.19720407509611898,0.003140606244349753,254,-0.10117048599873411,0.4921259842519685,,127.0,5,False,8.059298032505463,,100.0,600,0.4633333333333333,-0.19319742792919875,4,False,['mdd']
788,-1000000.0,TrialState.COMPLETE,4.5,5.0,75,5.0,-4.0,-4.0929224337649845,-0.1083316310696889,53,-0.11762684419235883,0.3584905660377358,,26.5,5,False,-3.744317421511698,-0.18174163222145978,45,-0.18922787797199486,0.28888888888888886,,22.5,3,False,-2.6254751029634256,-0.07180160339615893,85,-0.14269031876655633,0.4588235294117647,,42.5,5,False,-3.4875716527467024,,30.5,183,0.3879781420765027,-0.18922787797199486,4,False,"['mdd', 'calmar_floor']"
789,-1000000.0,TrialState.COMPLETE,6.0,5.0,90,5.0,-2.0,-4.04699254708917,-0.09950545937125121,46,-0.11152558571689843,0.21739130434782608,,23.0,4,False,-3.021020623952702,-0.07037261953998941,26,-0.11963486784645991,0.19230769230769232,,13.0,3,False,0.00489266529774393,6.330060980896945e-05,56,-0.08152218063388605,0.35714285714285715,,28.0,5,False,-2.354373501914709,,21.333333333333332,128,0.2734375,-0.11963486784645991,4,False,"['win_rate', 'calmar_floor']"
790,-1000000.0,TrialState.COMPLETE,6.0,5.0,75,5.0,-2.0,-3.1008233679137427,-0.06750840338633235,43,-0.10638681827581872,0.23255813953488372,,21.5,4,False,-3.021020623952702,-0.07037261953998941,26,-0.11963486784645991,0.19230769230769232,,13.0,3,False,-1.6600333844456112,-0.025989769387346873,53,-0.09208838614929941,0.33962264150943394,,26.5,4,False,-2.5939591254373524,,20.333333333333332,122,0.27049180327868855,-0.11963486784645991,4,False,"['win_rate', 'calmar_floor']"
791,-1000000.0,TrialState.COMPLETE,4.5,2.5,90,7.0,-2.0,-3.7629964714474373,-0.09440969634723273,84,-0.11515340395001392,0.2261904761904762,,42.0,4,False,-3.6373612516546334,-0.19067480247391655,72,-0.20002031394603165,0.1388888888888889,,36.0,3,False,-3.197388340261266,-0.13375936354487983,120,-0.18618620970816868,0.25,,60.0,3,False,-3.532582021121112,,46.0,276,0.213768115942029,-0.20002031394603165,3,False,"['mdd', 'win_rate', 'calmar_floor']"
792,-1000000.0,TrialState.COMPLETE,6.0,2.5,75,5.0,-2.0,-3.0729514792087613,-0.07284146489892307,48,-0.11439873904319824,0.25,,24.0,4,False,-3.287008768635098,-0.07936889945057224,28,-0.12122538113350174,0.17857142857142858,,14.0,3,False,-0.2922193776568154,-0.0038916914638549294,58,-0.08304107743029056,0.3620689655172414,,29.0,5,False,-2.217393208500225,,22.333333333333332,134,0.2835820895522388,-0.12122538113350174,4,False,"['win_rate', 'calmar_floor']"
793,-1000000.0,TrialState.COMPLETE,2.5,4.0,75,5.0,-2.0,-1.3704861195735751,-0.017905750201436033,171,-0.07173094195954825,0.32748538011695905,,85.5,4,False,-3.245846144806989,-0.24428367978457877,195,-0.25300229651150036,0.21025641025641026,,97.5,3,False,-3.236600272400092,-0.17400593101861417,284,-0.21631187173345368,0.3028169014084507,,142.0,3,False,-2.617644178926885,,108.33333333333333,650,0.2815384615384615,-0.25300229651150036,3,False,"['mdd', 'win_rate', 'calmar_floor']"
794,-1000000.0,TrialState.COMPLETE,6.0,2.5,75,2.0,-2.0,-3.9505886620789368,-0.14387270386584805,79,-0.14914274653339307,0.43037974683544306,,39.5,5,False,-3.9771293943749537,-0.14922894321901803,42,-0.15831929629030936,0.3333333333333333,,21.0,3,False,-4.377097401547508,-0.10852378400572316,90,-0.11767069823171229,0.5111111111111111,,45.0,5,False,-4.101605152667133,,35.166666666666664,211,0.44549763033175355,-0.15831929629030936,4,False,"['mdd', 'calmar_floor']"
795,-1000000.0,TrialState.COMPLETE,6.0,4.0,75,7.0,-3.0,-0.9396422644045417,-0.012997934467201544,31,-0.07682952105967775,0.3548387096774194,,15.5,5,False,-3.5189575791291827,-0.08460522227079814,20,-0.11912402241357109,0.2,,10.0,3,False,5.080305445473473,0.04702657839795221,43,-0.06609361113936217,0.4186046511627907,,21.5,5,True,0.20723520064658305,,15.666666666666666,94,0.35106382978723405,-0.11912402241357109,5,False,['calmar_floor']
796,-1000000.0,TrialState.COMPLETE,6.0,4.0,75,5.5,-3.0,-1.484197840136962,-0.022815925612208243,35,-0.08342735504093508,0.37142857142857144,,17.5,5,False,-3.6263925280507343,-0.09894366081286254,21,-0.13040608332068382,0.19047619047619047,,10.5,3,False,4.125626203312081,0.037846709618932994,44,-0.06391422300855011,0.45454545454545453,,22.0,5,True,-0.3283213882918717,,16.666666666666668,100,0.37,-0.13040608332068382,5,False,['calmar_floor']
797,-1000000.0,TrialState.COMPLETE,2.5,2.5,75,7.0,-3.0,14.245852827209337,0.12115810660580428,125,-0.06493893373531172,0.416,,62.5,5,True,-2.928275447853112,-0.1934336370733828,162,-0.2503878781017673,0.21604938271604937,,81.0,3,False,2.2876144421799633,0.039785620188664605,234,-0.12180077935914352,0.3717948717948718,,117.0,5,False,4.535063940512063,,86.83333333333333,521,0.33397312859884837,-0.2503878781017673,3,False,"['mdd', 'win_rate']"
798,-1000000.0,TrialState.COMPLETE,2.5,2.5,75,7.0,-3.0,14.245852827209337,0.12115810660580428,125,-0.06493893373531172,0.416,,62.5,5,True,-2.928275447853112,-0.1934336370733828,162,-0.2503878781017673,0.21604938271604937,,81.0,3,False,2.2876144421799633,0.039785620188664605,234,-0.12180077935914352,0.3717948717948718,,117.0,5,False,4.535063940512063,,86.83333333333333,521,0.33397312859884837,-0.2503878781017673,3,False,"['mdd', 'win_rate']"
799,-1000000.0,TrialState.COMPLETE,2.5,4.0,60,7.0,-3.0,10.726308225466932,0.09634141509205407,117,-0.06465244800246242,0.41025641025641024,,58.5,5,True,-2.8500751098916046,-0.19955948031758253,143,-0.2615433378604099,0.21678321678321677,,71.5,3,False,0.6684346226134713,0.011621543258138356,211,-0.11296314275140752,0.3696682464454976,,105.5,5,False,2.848222579396266,,78.5,471,0.3333333333333333,-0.2615433378604099,3,False,"['mdd', 'win_rate', 'calmar_floor']"
800,-1000000.0,TrialState.COMPLETE,2.5,3.0,60,5.5,-3.0,10.796053872571955,0.0973674654926604,127,-0.06507742406249234,0.4566929133858268,,63.5,5,True,-3.0528379726408486,-0.23014479458643433,157,-0.2619302697555941,0.2611464968152866,,78.5,3,False,-1.9973461012455982,-0.04821291810127626,224,-0.13393350043045743,0.40625,,112.0,5,False,1.9152899328951696,,84.66666666666667,508,0.37401574803149606,-0.2619302697555941,4,False,"['mdd', 'calmar_floor']"
801,-1000000.0,TrialState.COMPLETE,2.5,4.0,60,6.5,-3.0,10.624747746916182,0.09754002333150358,122,-0.0662710589150135,0.4180327868852459,,61.0,5,True,-2.888512787471461,-0.19984975183791975,147,-0.2582592228005301,0.23809523809523808,,73.5,3,False,0.3557351463280445,0.006350750681989092,211,-0.11438069728630189,0.3886255924170616,,105.5,5,False,2.6973233685909217,,80.0,480,0.35,-0.2582592228005301,4,False,"['mdd', 'calmar_floor']"
802,-1000000.0,TrialState.COMPLETE,2.5,3.0,60,6.5,-2.5,19.564932997389093,0.1681813285554028,131,-0.07338870704374748,0.3969465648854962,,65.5,5,True,-3.1777861369801625,-0.23169138087037444,173,-0.2524059081429535,0.2023121387283237,,86.5,3,False,-2.3674909673692763,-0.09470135178240702,241,-0.19670425543791517,0.34024896265560167,,120.5,3,False,4.673218631013218,,90.83333333333333,545,0.3100917431192661,-0.2524059081429535,3,False,"['mdd', 'win_rate']"
803,-1000000.0,TrialState.COMPLETE,2.5,3.5,60,3.5,-2.5,3.738680709077801,0.03777758010095589,172,-0.06328769518970791,0.48255813953488375,,86.0,5,True,-2.8663744127035855,-0.2985773957689364,187,-0.30942649422875695,0.28342245989304815,,93.5,3,False,-2.9462560834398785,-0.28076492790405694,279,-0.296852409116659,0.4121863799283154,,139.5,4,False,-0.6913165956885544,,106.33333333333333,638,0.3934169278996865,-0.30942649422875695,4,False,"['mdd', 'calmar_floor']"
804,-1000000.0,TrialState.COMPLETE,2.5,3.5,60,6.5,-2.5,29.53721166228823,0.20237835326721698,130,-0.0634298736541885,0.4,,65.0,5,True,-3.26353450017633,-0.2090629246805239,168,-0.23392971480279334,0.20833333333333334,,84.0,3,False,-2.3704374030678332,-0.0974959638791475,236,-0.20080764807104245,0.3305084745762712,,118.0,3,False,7.967746586348022,,89.0,534,0.3089887640449438,-0.23392971480279334,3,False,"['mdd', 'win_rate']"
805,-1000000.0,TrialState.COMPLETE,5.5,3.0,60,3.5,-2.5,-3.2662524282797185,-0.0525058530563951,41,-0.08136055825759946,0.3902439024390244,,20.5,5,False,-3.735822519553927,-0.18176985203789897,37,-0.1896747007779943,0.21621621621621623,,18.5,3,False,-2.6537155194941002,-0.05245946089228681,67,-0.1084738568815182,0.4626865671641791,,33.5,5,False,-3.218596822442582,,24.166666666666668,145,0.3793103448275862,-0.1896747007779943,4,False,"['mdd', 'calmar_floor']"
806,-1000000.0,TrialState.COMPLETE,7.0,3.5,60,3.5,-3.5,-4.054383306369007,-0.11838341204840452,26,-0.12678576759283594,0.3076923076923077,,13.0,3,False,-4.209818606559556,-0.1235295077731583,16,-0.13191157343379825,0.25,,8.0,3,False,3.7602179386024837,0.029205359848395007,34,-0.05288110457886374,0.6176470588235294,,17.0,5,True,-1.5013279914420263,,12.666666666666666,76,0.4342105263157895,-0.13191157343379825,4,False,"['trades', 'calmar_floor']"
807,-1000000.0,TrialState.COMPLETE,7.0,3.5,90,3.5,-1.0,-4.0131745719249405,-0.1439600047039462,60,-0.1468766159254145,0.15,,30.0,4,False,-4.4359105847743425,-0.09322484429241373,39,-0.10189634914601371,0.20512820512820512,,19.5,4,False,-3.9032823404288868,-0.10602367013802239,76,-0.1297431440657188,0.2894736842105263,,38.0,4,False,-4.117455832376057,,29.166666666666668,175,0.22285714285714286,-0.1468766159254145,4,False,"['win_rate', 'calmar_floor']"
808,-1000000.0,TrialState.COMPLETE,7.0,3.5,90,6.5,-2.5,-3.3305122523634934,-0.07222537891109815,25,-0.1048097192158128,0.2,,12.5,3,False,-4.568201993204284,-0.07347780740524079,17,-0.08196167803742009,0.17647058823529413,,8.5,3,False,7.521066686603378,0.0713786276670012,34,-0.07232707873759327,0.4411764705882353,,17.0,5,True,-0.1258825196547999,,12.666666666666666,76,0.3026315789473684,-0.1048097192158128,3,False,"['trades', 'win_rate', 'calmar_floor']"
809,-1000000.0,TrialState.COMPLETE,5.5,3.5,90,6.5,-2.5,-1.3847763087747342,-0.02284277371652499,37,-0.08951666976752623,0.2972972972972973,,18.5,4,False,-3.747827039095773,-0.1753255430392594,34,-0.18522612068294425,0.11764705882352941,,17.0,3,False,0.5352858784732135,0.00819741368670579,59,-0.09859935241070089,0.3559322033898305,,29.5,5,False,-1.5324391564657647,,21.666666666666668,130,0.27692307692307694,-0.18522612068294425,3,False,"['mdd', 'win_rate', 'calmar_floor']"
810,-1000000.0,TrialState.COMPLETE,7.0,3.5,90,6.5,-3.5,-3.377931117092334,-0.08467305567838412,25,-0.11768394265556678,0.24,,12.5,3,False,-4.510998384331159,-0.09805449821670054,14,-0.10412297382641315,0.21428571428571427,,7.0,3,False,14.18745586002225,0.10183366709349362,28,-0.05936058411944217,0.5357142857142857,,14.0,4,False,2.099508786199586,,11.166666666666666,67,0.3582089552238806,-0.11768394265556678,4,False,"['trades', 'calmar_floor']"
811,-1000000.0,TrialState.COMPLETE,7.0,3.5,90,6.5,-1.0,-3.7414573798046984,-0.12582556190022232,47,-0.143545359923022,0.0851063829787234,,23.5,4,False,-4.076519846499582,-0.09642939975744258,30,-0.11377316304557152,0.1,,15.0,4,False,-0.002529961036547494,-3.4123120354334624e-05,53,-0.08496424120019973,0.24528301886792453,,26.5,4,False,-2.6068357291136093,,21.666666666666668,130,0.15384615384615385,-0.143545359923022,4,False,"['win_rate', 'calmar_floor']"
812,-1000000.0,TrialState.COMPLETE,5.5,5.0,90,6.0,-3.5,-1.8015984102653235,-0.02851088987571415,35,-0.08474027355977429,0.34285714285714286,,17.5,4,False,-4.047151032398434,-0.1510999159936759,25,-0.15681004096526596,0.2,,12.5,2,False,-0.29263511330305936,-0.0033477579877387864,51,-0.07143593093315811,0.43137254901960786,,25.5,5,False,-2.047128185322272,,18.5,111,0.35135135135135137,-0.15681004096526596,4,False,"['mdd', 'calmar_floor']"
813,-1000000.0,TrialState.COMPLETE,5.5,5.0,90,5.5,-1.0,-3.2943447000606176,-0.07706289436933722,73,-0.1117886971804928,0.1643835616438356,,36.5,4,False,-3.7052591369693944,-0.16169497144267608,51,-0.1786048160867311,0.0784313725490196,,25.5,3,False,-3.1673807857926177,-0.10439440350718165,97,-0.15808948111598428,0.1958762886597938,,48.5,3,False,-3.38899487427421,,36.833333333333336,221,0.1583710407239819,-0.1786048160867311,3,False,"['mdd', 'win_rate', 'calmar_floor']"
814,-1000000.0,TrialState.COMPLETE,4.0,5.0,90,2.0,-3.5,-3.9824695597139916,-0.15283512705967273,94,-0.1539823522821446,0.5425531914893617,,47.0,4,False,-3.7604640279724335,-0.19406792659457883,66,-0.19531941431976393,0.45454545454545453,,33.0,4,False,-3.6030369586995317,-0.13872468565913743,144,-0.16921934450796544,0.625,,72.0,4,False,-3.781990182128652,,50.666666666666664,304,0.5625,-0.19531941431976393,4,False,"['mdd', 'calmar_floor']"
815,-1000000.0,TrialState.COMPLETE,4.0,5.0,45,2.0,-3.5,-4.039653746534514,-0.14215048616847903,76,-0.14467729948671137,0.5657894736842105,,38.0,5,False,-3.549101136539482,-0.21869424984929708,61,-0.2199423345288213,0.4262295081967213,,30.5,4,False,-3.7755571519518774,-0.1738613882557084,125,-0.185345969481201,0.6,,62.5,4,False,-3.788104011675291,,43.666666666666664,262,0.549618320610687,-0.2199423345288213,4,False,"['mdd', 'calmar_floor']"
816,-1000000.0,TrialState.COMPLETE,4.0,5.0,45,5.5,-3.5,-2.421071839590253,-0.03722931747878222,56,-0.08066911831939638,0.39285714285714285,,28.0,5,False,-3.6929921474488765,-0.18351937772982552,52,-0.19290582786677843,0.25,,26.0,3,False,-2.8942739571137115,-0.08747336631013425,98,-0.15141793458504438,0.41836734693877553,,49.0,4,False,-3.0027793147176136,,34.333333333333336,206,0.36893203883495146,-0.19290582786677843,4,False,"['mdd', 'calmar_floor']"
817,-1000000.0,TrialState.COMPLETE,4.0,5.0,45,5.5,-3.5,-2.421071839590253,-0.03722931747878222,56,-0.08066911831939638,0.39285714285714285,,28.0,5,False,-3.6929921474488765,-0.18351937772982552,52,-0.19290582786677843,0.25,,26.0,3,False,-2.8942739571137115,-0.08747336631013425,98,-0.15141793458504438,0.41836734693877553,,49.0,4,False,-3.0027793147176136,,34.333333333333336,206,0.36893203883495146,-0.19290582786677843,4,False,"['mdd', 'calmar_floor']"
818,-1000000.0,TrialState.COMPLETE,4.0,5.0,45,5.5,-3.0,-1.7425404859091937,-0.018282102427874536,55,-0.05755015769421637,0.4,,27.5,5,False,-3.938825170783428,-0.1517712518908152,55,-0.16157260636272103,0.23636363636363636,,27.5,3,False,-2.215145056358607,-0.06385419943270887,101,-0.15354364857729466,0.39603960396039606,,50.5,4,False,-2.632170237683743,,35.166666666666664,211,0.35545023696682465,-0.16157260636272103,4,False,"['mdd', 'calmar_floor']"
819,-1000000.0,TrialState.COMPLETE,4.0,5.0,45,5.5,-3.5,-2.421071839590253,-0.03722931747878222,56,-0.08066911831939638,0.39285714285714285,,28.0,5,False,-3.6929921474488765,-0.18351937772982552,52,-0.19290582786677843,0.25,,26.0,3,False,-2.8942739571137115,-0.08747336631013425,98,-0.15141793458504438,0.41836734693877553,,49.0,4,False,-3.0027793147176136,,34.333333333333336,206,0.36893203883495146,-0.19290582786677843,4,False,"['mdd', 'calmar_floor']"
820,-1000000.0,TrialState.COMPLETE,6.5,5.0,45,5.5,-3.0,-2.9964104071805866,-0.05191271987946289,23,-0.08780763355614614,0.30434782608695654,,11.5,3,False,-4.076745875704395,-0.06413460298883289,13,-0.08208095242558934,0.23076923076923078,,6.5,3,False,2.7563576796751126,0.024759564840477255,36,-0.06043867777026676,0.4444444444444444,,18.0,5,False,-1.4389328677366233,,12.0,72,0.3611111111111111,-0.08780763355614614,4,False,"['trades', 'calmar_floor']"
821,-1000000.0,TrialState.COMPLETE,4.0,1.5,45,2.0,-3.0,-3.903001605031528,-0.1649880415331726,90,-0.1649880415331726,0.5333333333333333,,45.0,4,False,-3.582189537530189,-0.21139282156940564,80,-0.21430704358667202,0.45,,40.0,4,False,-3.7751463344883707,-0.19989204790988935,147,-0.19989204790988935,0.5578231292517006,,73.5,4,False,-3.7534458256833627,,52.833333333333336,317,0.5236593059936908,-0.21430704358667202,4,False,"['mdd', 'calmar_floor']"
822,-1000000.0,TrialState.COMPLETE,6.5,1.5,45,4.5,-3.0,-3.9200305637040986,-0.08245215511090875,26,-0.09926145426089185,0.3076923076923077,,13.0,3,False,-4.274401190846604,-0.1024040759636875,15,-0.11351838955940366,0.2,,7.5,3,False,-1.3308795637791597,-0.02464849665687119,43,-0.10932142599461805,0.46511627906976744,,21.5,5,False,-3.175103772776621,,14.0,84,0.36904761904761907,-0.11351838955940366,4,False,"['trades', 'calmar_floor']"
