strategy,trial_id,p_rsi_period,p_oversold_threshold,p_entry_window_end_bar,p_take_profit_pct,p_stop_loss_pct,train_calmar,train_sharpe,train_mdd,train_profit_factor,train_win_rate,train_total_trades,train_total_return,test_calmar,test_sharpe,test_mdd,test_profit_factor,test_win_rate,test_total_trades,test_total_return,overfit_ratio,monthly_trades,gates_passed,gate_calmar_ok,pass_stage1,error,pass_stage1_v1,gates_passed_v2,pass_stage1_v2
rsi_oversold,79,15,20.0,90,2.5,-3.0,-1.1689975917594184,-0.1293763248060962,-0.2665761597585355,0.855459784202186,0.5768348623853211,872,-0.171546011838402,-2.6514529535187794,-0.290272329268008,-0.2700626750677483,0.6932975944705018,0.4744318181818182,352,-0.1729145311919042,,176.0,3,False,False,,False,3,False
rsi_oversold,80,21,22.5,150,2.75,-1.75,-1.3721609268020865,-0.2643547959896329,-0.4096768508666015,0.7485962030581546,0.4104401228249744,977,-0.3404570532464305,-2.5898796829927724,-0.7542243497128769,-0.3676327416680333,0.4688634164483919,0.3434782608695652,460,-0.3676327416680333,,230.0,2,False,False,,False,2,False
rsi_oversold,81,15,22.5,150,1.0,-2.25,-1.324399529191422,-0.762842468266888,-0.6604556234142717,0.4972062170804774,0.6343104276790005,2081,-0.6489382247501981,-2.218175176885623,-1.0678695679599146,-0.4406553938733323,0.3750326084759067,0.553932584269663,890,-0.4355019206170679,,445.0,3,False,False,,False,3,False
rsi_oversold,82,19,27.5,180,1.25,-2.0,-1.301906026285682,-0.7709973629430361,-0.6653341988627159,0.5480694615579498,0.5626740947075209,2513,-0.6371247444447307,-1.90747382573166,-1.3120400009493556,-0.520105989820273,0.354852131033647,0.4908296943231441,1145,-0.5179742250234629,,572.5,3,False,False,,False,3,False
rsi_oversold,83,17,35.0,240,3.5,-1.0,-1.234988786579868,-1.0013611463020566,-0.7499233409607239,0.5920722016175776,0.2113301367430296,5631,-0.73103627274994,-1.6030256419931368,-1.3530861385609396,-0.6227958820552326,0.4283373833809241,0.1801064265247646,2443,-0.6197185181726533,,1221.5,2,False,False,,False,2,False
rsi_oversold,84,17,15.0,90,2.0,-2.5,-0.9157518048539935,-0.0824327621203558,-0.2180621656534079,0.866783530859244,0.6018518518518519,324,-0.1061904283042214,-4.295070746382938,-0.3952008764017857,-0.1588470847805951,0.5356375852437801,0.4931506849315068,146,-0.1587681397556937,,73.0,3,False,False,,False,3,False
rsi_oversold,85,15,15.0,90,3.25,-1.5,-1.3520699007738692,-0.2698283955394471,-0.40100145548148,0.67322038211199,0.31237721021611,509,-0.3254720097200538,-3.460065831182497,-0.5489360907471879,-0.2407029889254625,0.4606866368973372,0.2676767676767677,198,-0.2364278408638375,,99.0,2,False,False,,False,2,False
rsi_oversold,86,17,27.5,240,3.25,-1.0,-1.2530030681156108,-0.8861901186202653,-0.732041154080003,0.5697752024156715,0.218555585609954,3697,-0.7151672473646623,-1.6832243162729246,-1.4320157482449956,-0.5924571170518058,0.380357581818909,0.1901913875598086,1672,-0.5887106888938508,,836.0,2,False,False,,False,2,False
rsi_oversold,87,9,30.0,330,1.75,-2.0,-1.2950949907180391,-0.9287323422009616,-0.6830189470723701,0.6556196799989688,0.5007546536978031,5963,-0.6631550699501024,-1.708239057508436,-1.0909473551785402,-0.5833240925388896,0.4986892938999999,0.4330015313935682,2612,-0.5729676610607376,,1306.0,3,False,False,,False,3,False
rsi_oversold,88,7,30.0,60,3.0,-1.0,-1.215975799533508,-0.9729320165119544,-0.7785893945961077,0.5602524826210094,0.2396632829908393,4039,-0.7719014481839263,-1.8630961450561423,-1.284304683419044,-0.5331984357640943,0.3758353189117168,0.1889880952380952,1344,-0.5309689829692732,,672.0,2,False,False,,False,2,False
rsi_oversold,89,13,27.5,240,1.25,-1.75,-1.2470527847144428,-1.0137050729713624,-0.7473812498229925,0.5495977914859673,0.525676539526955,4693,-0.7420445455417506,-1.6152813014777572,-1.646664711778411,-0.6180155506460185,0.3609986713098968,0.4664051005394801,2039,-0.6166864841596291,,1019.5,3,False,False,,False,3,False
rsi_oversold,90,17,17.5,180,3.0,-2.0,-1.497129464287598,-0.2035758652310372,-0.3183429832633868,0.780112129859188,0.4207920792079208,808,-0.2783928230601425,-2.9859161461751187,-0.5782537386072066,-0.3038522271762972,0.5419099628514151,0.361244019138756,418,-0.3013522943563399,,209.0,3,False,False,,False,3,False
rsi_oversold,91,19,27.5,240,3.75,-2.0,-1.2323006002579004,-0.2375047349318122,-0.3804418046011478,0.8384733711411227,0.3740318906605923,2195,-0.2730055471986697,-2.2552545329085327,-0.7337123186352575,-0.4247884304932021,0.546055298288496,0.3104421448730009,1063,-0.3800090845294659,,531.5,2,False,False,,False,2,False
rsi_oversold,92,11,22.5,240,3.5,-1.5,-1.3394183367586994,-0.5478563237957333,-0.5682404776375551,0.6995727318723574,0.298744019138756,3344,-0.514007076968466,-2.1767448347312257,-0.9004288894640183,-0.4493665977543565,0.5572760259338504,0.2534942820838627,1574,-0.438201501726711,,787.0,2,False,False,,False,2,False
rsi_oversold,93,11,25.0,240,3.0,-3.0,-1.1121793191231717,-0.1884025248440124,-0.3199597799450978,0.8794476647208627,0.5190901705930138,2462,-0.1988116658949917,-2.484030060501973,-0.4602046689023307,-0.3629867215088533,0.6785462816203552,0.4417808219178082,1168,-0.2951389728179365,,584.0,3,False,False,,False,3,False
rsi_oversold,94,15,25.0,150,2.5,-1.75,-1.3393608664914145,-0.5599437637921509,-0.5835539577501164,0.6560854395687847,0.400972590627763,2262,-0.5354686893911176,-2.172660860315271,-0.9228012540876752,-0.450377826079901,0.4786168078284251,0.3369565217391304,1012,-0.4396148501365554,,506.0,2,False,False,,False,2,False
rsi_oversold,95,21,32.5,270,3.5,-2.25,-1.1690998098755927,-0.1485422546941943,-0.2654559658426843,0.906085697893253,0.4209552017771196,2701,-0.1707685835015067,-2.163141402197766,-0.7696710549586667,-0.446851536728743,0.5426567680494324,0.358893280632411,1265,-0.4010585900714895,,632.5,3,False,False,,False,3,False
rsi_oversold,96,21,20.0,360,1.25,-2.0,-1.4163195738228684,-0.3788129099740302,-0.4944238944228267,0.6575195148381805,0.6063829787234043,1128,-0.4551282315112143,-2.486865149544976,-0.5860636787920862,-0.3827966545226521,0.5283340034294367,0.5141843971631206,564,-0.3673127040675399,,282.0,3,False,False,,False,3,False
rsi_oversold,97,17,17.5,150,3.5,-2.0,-1.3748200201580614,-0.1640260432281096,-0.2955010370723884,0.8079459846320192,0.3851444291609353,727,-0.2310476061469032,-3.239821914454965,-0.4983917090257655,-0.2683300416292572,0.5731220720321609,0.3577235772357723,369,-0.2642688439640633,,184.5,3,False,False,,False,3,False
rsi_oversold,98,13,22.5,120,1.0,-3.0,-1.3832208460758073,-0.5198749433431725,-0.549318959552006,0.5861960685031907,0.711438063597532,2107,-0.5126941397892463,-2.253051097962039,-0.9728969006513246,-0.4334231746346177,0.3467124088897468,0.6198347107438017,847,-0.4320646532036161,,423.5,3,False,False,,False,3,False
rsi_oversold,99,13,32.5,330,4.0,-2.75,-0.6027090006684539,-0.0579693985900195,-0.2226207381453697,0.9679922204944758,0.4538758330410382,2851,-0.0700349321825278,-2.348551362064229,-0.4580993717994223,-0.3914318095465303,0.6832533417363054,0.3672438672438672,1386,-0.3158279499963552,,693.0,3,False,False,,False,3,False
rsi_oversold,100,21,30.0,360,3.25,-2.25,-1.2538088984826763,-0.2329218381118512,-0.3544052121950339,0.8559416247788774,0.4398523985239852,2710,-0.2563211306641972,-2.12112501300683,-0.6522251436419534,-0.4573572936017321,0.5749435332366434,0.3760552570990023,1303,-0.4110009215859487,,651.5,3,False,False,,False,3,False
rsi_oversold,101,19,32.5,240,1.75,-2.5,-1.3588280434882118,-0.4641981561981756,-0.5084964176426032,0.7482746399100461,0.5664670658682635,3340,-0.4466700620376559,-2.0243770688313534,-0.9946922301329,-0.4862951134289552,0.4735393361652023,0.4993429697766097,1522,-0.466238996294972,,761.0,3,False,False,,False,3,False
rsi_oversold,102,7,17.5,240,1.75,-2.5,-1.3980505042424136,-0.5597082412774895,-0.5340333370121274,0.7119405053989909,0.5612637362637363,3640,-0.4993518194832602,-2.001424587505928,-1.0776932235351948,-0.4937015257342909,0.4680860810960066,0.4903306300686213,1603,-0.4874105993071869,,801.5,3,False,False,,False,3,False
rsi_oversold,103,21,15.0,300,1.75,-2.75,-0.8789702985981752,-0.0423283470185209,-0.1638481592003851,0.9256831852839512,0.6487179487179487,390,-0.0753776134621931,-3.353519270868752,-0.3659854884747842,-0.2480594317198521,0.5138980807343378,0.5073891625615764,203,-0.2357571176737714,,101.5,3,False,False,,False,3,False
rsi_oversold,104,21,20.0,270,3.5,-1.0,-1.3666767242701283,-0.5132330566309509,-0.5857105293538029,0.5591431059569952,0.2270833333333333,960,-0.5561678738160273,-2.718927427376357,-0.638028955192741,-0.3418449710096049,0.5294920261035603,0.2246963562753036,494,-0.3295612410563788,,247.0,2,False,False,,False,2,False
rsi_oversold,105,17,32.5,330,3.75,-1.0,-1.2923186934810436,-0.8212027837234801,-0.685102450162035,0.6581884097117849,0.2190442971747471,5734,-0.6643281979569455,-1.6008290977287698,-1.2960101730723326,-0.6235747958877053,0.4518959512903833,0.1822503961965134,2524,-0.615616888713128,,1262.0,2,False,False,,False,2,False
rsi_oversold,106,19,35.0,270,1.5,-1.25,-1.1660444702714778,-1.3693477170957975,-0.8325777956767767,0.5159738235064857,0.3985576923076923,6240,-0.8315654428313978,-1.4585101310389892,-1.88910986051168,-0.6853092811501438,0.3531316463272048,0.3409257898603968,2722,-0.6851529183877466,,1361.0,2,False,False,,False,2,False
rsi_oversold,107,21,25.0,150,3.5,-2.0,-1.328974743134005,-0.2082025429799082,-0.3389620831398837,0.804036814200619,0.3812445223488168,1141,-0.2604575500925793,-2.351271848269698,-0.7607525838977282,-0.408601888313567,0.4581648861732874,0.3227513227513227,567,-0.38625715216238,,283.5,2,False,False,,False,2,False
rsi_oversold,108,21,22.5,180,2.75,-2.75,-1.061235285404561,-0.1035639086196599,-0.2605450525415271,0.8920549055283528,0.5370569280343717,931,-0.1505034798513882,-2.991865998650509,-0.4926701355359962,-0.2939913667693571,0.5851128494371572,0.4487179487179487,468,-0.2732690095731519,,234.0,3,False,False,,False,3,False
rsi_oversold,109,15,22.5,180,2.25,-1.75,-1.362438651364889,-0.5211244247609528,-0.560526623125909,0.6767651634162879,0.4235294117647059,2125,-0.5166505543116249,-2.198025028678064,-0.9232679988949346,-0.4453313133937239,0.4764772379038415,0.332995951417004,988,-0.4409258930382556,,494.0,2,False,False,,False,2,False
rsi_oversold,110,9,20.0,120,1.75,-1.5,-1.2574647216631645,-0.9261013978303578,-0.7322412923987414,0.5633282034495152,0.4181759379042691,3092,-0.721335278117698,-2.008719651258214,-1.234540779011075,-0.4922710783150306,0.4102413413995069,0.3462157809983897,1242,-0.4922710783150306,,621.0,2,False,False,,False,2,False
rsi_oversold,111,11,22.5,90,2.5,-1.5,-1.394957487698396,-0.5995209672979399,-0.5678558063016271,0.6384754598647666,0.3685335613510047,2339,-0.5469107330182461,-2.083115674750859,-1.1687631833561547,-0.4732058969529905,0.3916633319979585,0.2807399347116431,919,-0.4732058969529905,,459.5,2,False,False,,False,2,False
rsi_oversold,112,17,35.0,270,2.5,-3.0,-1.073752930503838,-0.1601466476215195,-0.2942541213249362,0.9048969058512938,0.5599493831066118,3161,-0.1741759650711866,-2.1348689915314325,-0.7284313316704049,-0.4548631517802232,0.5509370283089369,0.4601579325197416,1393,-0.4138972184837647,,696.5,3,False,False,,False,3,False
rsi_oversold,113,13,30.0,240,4.0,-3.0,-0.3621453874674514,-0.0312310720647856,-0.2158914516556169,0.9825292834079812,0.4702657106706031,2371,-0.0401976738208942,-2.495957357918209,-0.4526557305926709,-0.3553291477516774,0.6812205501731206,0.3876811594202898,1104,-0.2800935833638085,,552.0,3,False,False,,False,3,False
rsi_oversold,114,19,32.5,60,2.25,-2.0,-1.3163012195292143,-0.2806968001616982,-0.4072481384658527,0.7862321000596739,0.4940289126335638,1591,-0.3209421584319788,-2.529755822920785,-0.7534525365560634,-0.3724211035998679,0.472260273074997,0.3931034482758621,580,-0.3493000094914539,,290.0,3,False,False,,False,3,False
rsi_oversold,115,19,30.0,300,3.75,-1.0,-1.2836073651396551,-0.7751740524726253,-0.6865756451000926,0.6434557147844948,0.2174014462327968,4287,-0.6583633702618364,-1.5779121554829627,-1.4708884445500643,-0.632886613144446,0.3809269479657161,0.1795918367346938,1960,-0.6303583451191448,,980.0,2,False,False,,False,2,False
rsi_oversold,116,13,32.5,150,2.0,-1.5,-1.274996786710071,-0.9354572157211076,-0.7116351997060001,0.6093712582962756,0.3927552140504939,4555,-0.6984467526824583,-1.655518580118033,-1.663793451967352,-0.602714518685344,0.3509426110759822,0.3095238095238095,1848,-0.602714518685344,,924.0,2,False,False,,False,2,False
rsi_oversold,117,21,15.0,240,2.25,-1.5,-1.4011985155477815,-0.2064419466744642,-0.322803491009729,0.6747951896133483,0.4006024096385542,332,-0.2617063431448604,-3.5128270265061268,-0.4936059537949278,-0.2288017333314377,0.4969745327983969,0.3135135135135135,185,-0.2177182113872705,,92.5,2,False,False,,False,2,False
rsi_oversold,118,11,32.5,120,3.25,-1.0,-1.240305537799461,-0.9793634961245412,-0.7505138809290633,0.5897326343668854,0.2244772447724477,4878,-0.7398404398097198,-1.6517581606863123,-1.6271436967391413,-0.6040884781887129,0.3657496725553418,0.1797352342158859,1964,-0.6027961596613043,,982.0,2,False,False,,False,2,False
rsi_oversold,119,7,30.0,330,3.25,-3.0,-0.959486982823794,-0.1282150552892504,-0.2722627037628324,0.9310528842909006,0.5070975536091815,3311,-0.1415162274977275,-2.191393936967985,-0.6238935220611664,-0.4383203496888963,0.6191874404965516,0.423125794155019,1574,-0.3857831124923595,,787.0,3,False,False,,False,3,False
rsi_oversold,120,9,30.0,120,2.75,-2.5,-1.2500777657120583,-0.2898806494928875,-0.4030025440172441,0.8330581564260293,0.4931961500165948,3013,-0.29753046097011,-2.395110571630488,-0.762785840526051,-0.3957217554068238,0.5581921225191082,0.390547263681592,1206,-0.3593273775782076,,603.0,3,False,False,,False,3,False
rsi_oversold,121,7,25.0,240,2.25,-2.25,-1.3799105466063455,-0.5929715658441748,-0.5482723559433431,0.722648099116906,0.4796845124282983,4184,-0.5093690990155435,-1.9779984737199865,-1.072972977216736,-0.4996035525573877,0.5076368863827174,0.4033477321814255,1852,-0.4881197313299834,,926.0,3,False,False,,False,3,False
rsi_oversold,122,21,27.5,210,4.0,-1.5,-1.3775215401295609,-0.3313502700838545,-0.4393681299428963,0.7715073458809307,0.2946787148594377,1992,-0.3740131112800376,-2.128276965190737,-0.893664874202487,-0.4589326347760021,0.4636216999333509,0.2364729458917835,998,-0.4328380782989609,,499.0,2,False,False,,False,2,False
rsi_oversold,123,15,30.0,180,1.25,-1.25,-1.150631021523362,-1.4262374786340426,-0.8479792596465024,0.4434484292785695,0.4275315778205951,4671,-0.8464338365874609,-1.5291697025376565,-1.9017560411329528,-0.6533687022139913,0.3071042224787219,0.3699167074963253,2041,-0.6533687022139913,,1020.5,3,False,False,,False,3,False
rsi_oversold,124,7,35.0,60,2.25,-2.25,-1.3691378255425466,-0.4780855867565325,-0.5181061894096237,0.7398524153013218,0.4992140836215026,3181,-0.4635255195297013,-2.5115890139826997,-0.8198171631804883,-0.3813474798289906,0.4932326269340742,0.4108455882352941,1088,-0.3795250581207945,,544.0,3,False,False,,False,3,False
rsi_oversold,125,9,15.0,60,1.75,-2.25,-1.373777550638465,-0.4242608037101609,-0.4855966607624061,0.6685879798334757,0.5385226370135028,1259,-0.4255395425396161,-3.0175911011099914,-0.6089822597167942,-0.2917101330148178,0.5123478909160764,0.4734513274336283,452,-0.2738885386767113,,226.0,3,False,False,,False,3,False
rsi_oversold,126,7,20.0,150,1.5,-1.25,-1.1209370776347225,-1.5740767235714597,-0.8784957328779956,0.4440403803112884,0.3802105263157895,4750,-0.8784957328779956,-1.5027709896648729,-1.881227296102815,-0.6649656499152493,0.3297040161385906,0.3312725399278722,1941,-0.6649656499152493,,970.5,2,False,False,,False,2,False
rsi_oversold,127,9,22.5,270,3.75,-2.0,-1.327517954880133,-0.3391150696392064,-0.4282678452137465,0.8103303980987752,0.3629227053140096,3312,-0.3453260761670327,-2.2937585067173987,-0.6658798656115721,-0.4141306327504552,0.6360709612676368,0.3082556591211717,1502,-0.3633169202275194,,751.0,2,False,False,,False,2,False
rsi_oversold,128,17,20.0,330,3.25,-2.75,-0.29162442368357,-0.0160902513005935,-0.1959996989778384,0.9905992322444314,0.5045592705167173,1316,-0.0292263985946296,-2.901677221205466,-0.386628063196916,-0.3004104759859075,0.6651965346969553,0.4298245614035088,684,-0.2662819818151664,,342.0,3,False,False,,False,3,False
rsi_oversold,129,11,25.0,90,3.25,-3.0,-0.7371195295397992,-0.0749410815948258,-0.2312463158591333,0.943923488838649,0.5133750711439955,1757,-0.0898822150786877,-2.607592500337652,-0.6015571779102362,-0.3511343894176351,0.5686295209473038,0.3986206896551724,725,-0.3112092487421535,,362.5,3,False,False,,False,3,False
rsi_oversold,130,15,30.0,240,3.75,-2.25,-1.238255943416754,-0.2409980758543219,-0.3669891938614777,0.8522195862660769,0.3938738738738738,2775,-0.2631444137687129,-2.2485816486479244,-0.6738292426047674,-0.4247255869855147,0.6006899780637526,0.3285280728376328,1318,-0.3735749873507692,,659.0,2,False,False,,False,2,False
rsi_oversold,131,9,22.5,90,3.75,-2.0,-1.3100120968223428,-0.348086686667285,-0.4535265284500474,0.7619659288602012,0.3643106457242583,2292,-0.3651925376084953,-2.4815716755234414,-0.7982648844854725,-0.3837382370096152,0.5181557997455324,0.2817229336437718,859,-0.3679306502672177,,429.5,2,False,False,,False,2,False
rsi_oversold,132,9,15.0,210,3.0,-1.5,-1.3197366258125365,-0.6799787485586141,-0.6378558311689527,0.6352183821434344,0.3120513789195315,2647,-0.6051581916818907,-2.48917340737122,-0.7930971749184014,-0.3847003986830379,0.5702761029508057,0.2785123966942149,1210,-0.3790779208979127,,605.0,2,False,False,,False,2,False
rsi_oversold,133,17,17.5,300,3.5,-1.75,-1.2017770947513429,-0.1241037315491465,-0.2754578867151619,0.8877861156653348,0.365768896611642,1151,-0.1834034276160134,-2.836023065565163,-0.5785291535298048,-0.3244672006286989,0.5691624562935138,0.3147826086956521,575,-0.3169823784957646,,287.5,2,False,False,,False,2,False
rsi_oversold,134,7,30.0,270,1.25,-1.5,-1.1365938410530254,-1.6636230454048928,-0.862712189059146,0.4893125046205228,0.4741040746195385,8148,-0.862712189059146,-1.348882475626574,-2.1391051720712397,-0.7412597226861304,0.3382265750953206,0.4163312248418631,3478,-0.7412597226861304,,1739.0,3,False,False,,False,3,False
rsi_oversold,135,17,32.5,120,2.5,-2.5,-1.1836265147600118,-0.1926823220711172,-0.3234786574805385,0.8726612071883869,0.5169180595189564,2453,-0.2159320832889294,-2.534296180794227,-0.7390616627615444,-0.3737367904145892,0.5343374581355322,0.4244244244244244,999,-0.358153398394696,,499.5,3,False,False,,False,3,False
rsi_oversold,136,15,35.0,270,2.75,-1.5,-1.3018674064999118,-0.7740991050764456,-0.6532945982288859,0.6823345563925068,0.3406255996929572,5211,-0.6162564821887242,-1.708658545076289,-1.3752214027567038,-0.5831110702857522,0.4554429562781296,0.2916123424598001,2301,-0.5708300288582063,,1150.5,2,False,False,,False,2,False
rsi_oversold,137,15,27.5,150,1.25,-2.0,-1.3151542444495818,-0.7811995016150238,-0.6560176519850306,0.5747225226035151,0.5696081554635234,3139,-0.6324548953442679,-1.977096924053669,-1.2287733283186588,-0.5007408665784766,0.392882690199089,0.4860797592174567,1329,-0.5007408665784767,,664.5,3,False,False,,False,3,False
rsi_oversold,138,21,22.5,270,3.25,-1.5,-1.3770855312281622,-0.3025379925211593,-0.4562961947133354,0.7380694935440532,0.3333333333333333,1362,-0.3927660879799396,-2.3386388502497377,-0.782545534632068,-0.4106320776763648,0.5073821419131301,0.2978102189781021,685,-0.3852857366977222,,342.5,2,False,False,,False,2,False
rsi_oversold,139,17,15.0,270,2.25,-2.5,-1.203754528862096,-0.1119554803016032,-0.2611449120544555,0.8736933790985179,0.550354609929078,705,-0.17320192267682,-3.316940598639202,-0.4776434168264124,-0.2586947554592774,0.5843465236251226,0.453083109919571,373,-0.2550351133781973,,186.5,3,False,False,,False,3,False
rsi_oversold,140,21,22.5,210,4.0,-2.0,-0.6078464779591848,-0.0444579518074337,-0.2332564354595251,0.9565536670596224,0.3921380632790028,1043,-0.074162490748683,-2.624916246903055,-0.6840211016143058,-0.3592617729701283,0.502254128448657,0.2935420743639921,511,-0.3508321892772503,,255.5,2,False,False,,False,2,False
rsi_oversold,141,17,25.0,330,3.75,-2.0,-1.2142226469259232,-0.1929427729249902,-0.3409964671840947,0.8721306102326296,0.3806451612903225,2325,-0.236145357927802,-2.648620172945044,-0.4079654017954753,-0.3345268635223341,0.7018634647011445,0.3363309352517986,1112,-0.2792786945772973,,556.0,2,False,False,,False,2,False
rsi_oversold,142,7,35.0,150,1.25,-2.25,-1.2611034641048138,-1.037318805032774,-0.7274765639358279,0.5671824146201631,0.591604411241551,5622,-0.7154682054914137,-1.6739127060909809,-1.4527955567956683,-0.5959357792487768,0.3647596310710184,0.5061728395061729,2187,-0.5959357792487769,,1093.5,3,False,False,,False,3,False
rsi_oversold,143,19,32.5,300,4.0,-2.25,-0.8038184291078382,-0.0909704255177608,-0.2547462844433055,0.9479214766978328,0.4046941678520626,2812,-0.1090536063409512,-2.031116558337793,-0.7350684431513029,-0.4788456920534636,0.5623221604727241,0.3226744186046512,1376,-0.4186425769838258,,688.0,2,False,False,,False,2,False
rsi_oversold,144,21,32.5,270,4.0,-3.0,-0.1393649119282465,-0.0087534268316253,-0.1977823823087723,0.998350922563397,0.4761012183692596,2134,-0.0139876362949582,-2.266718912424828,-0.5691040506240119,-0.4109203461792593,0.5974124234191138,0.3918650793650793,1008,-0.3324466356074009,,504.0,3,False,False,,False,3,False
rsi_oversold,145,9,25.0,150,2.5,-2.25,-1.3584076004680452,-0.4618108495397105,-0.5045667139798966,0.7544928440207262,0.4633070866141732,3175,-0.441682439388105,-2.236637216802301,-0.8376295543845217,-0.4328681801963234,0.5337127622533522,0.3735763097949886,1317,-0.4053804826815219,,658.5,3,False,False,,False,3,False
rsi_oversold,146,15,27.5,270,3.0,-1.0,-1.226176389138632,-0.9602283111924432,-0.7616923340933623,0.5775046772047092,0.2295047418335089,4745,-0.7457916097934403,-1.7059955596665934,-1.3719846990079594,-0.5843825845221345,0.4428182602517466,0.2056603773584905,2120,-0.5825923380538534,,1060.0,2,False,False,,False,2,False
rsi_oversold,147,17,30.0,300,2.25,-1.75,-1.3615660973210064,-0.5020528609614363,-0.5299755008584752,0.7685193557189912,0.4236537988689451,4067,-0.4750311476583618,-1.7989433504869636,-1.1409922815062217,-0.552320870475242,0.4590825374869737,0.3578539823008849,1808,-0.5330744135850671,,904.0,3,False,False,,False,3,False
rsi_oversold,148,21,25.0,180,2.0,-2.25,-1.2975675504631,-0.3037864522346763,-0.4424780972688276,0.7576973525356614,0.5256410256410257,1326,-0.3496313803556349,-2.2902094563989293,-0.9328060089328808,-0.4255907686057259,0.4081576915710806,0.4418604651162791,645,-0.4255907686057258,,322.5,3,False,False,,False,3,False
rsi_oversold,149,9,22.5,210,1.25,-1.0,-1.0574003606413405,-2.134103760043351,-0.942414047861695,0.369926882865366,0.3432337727348573,5993,-0.9422266429122758,-1.2936308346199663,-2.5080943101811406,-0.7729759004552682,0.2894105771549521,0.3114104595879556,2524,-0.7724249668326428,,1262.0,2,False,False,,False,2,False
rsi_oversold,150,11,22.5,150,3.75,-1.25,-1.3300848527793716,-0.582587534195078,-0.5953060388333632,0.6683635085793022,0.2526420079260237,3028,-0.5465514795739348,-1.996182455278501,-1.0791467699084645,-0.4952759640480871,0.4550007099390478,0.1872686898593634,1351,-0.4910898322733574,,675.5,2,False,False,,False,2,False
rsi_oversold,151,15,35.0,330,2.0,-2.75,-1.3460482737468262,-0.365898025334719,-0.4177437285834997,0.8177768109021548,0.5763002944062807,4076,-0.340579023428096,-1.9195614110870471,-0.8397194546857827,-0.5134823232393928,0.5409434754924004,0.4922335297268345,1867,-0.4727514173099079,,933.5,3,False,False,,False,3,False
rsi_oversold,152,13,25.0,150,2.25,-2.5,-1.3118902240870165,-0.3174906574722122,-0.4344181083682672,0.7939527409974415,0.5207708779443255,2335,-0.3463788177573049,-2.153611861457448,-0.7480660506580425,-0.4500067262171551,0.5084805805234096,0.4239450441609421,1019,-0.4081510641591273,,509.5,3,False,False,,False,3,False
rsi_oversold,153,15,15.0,300,1.5,-2.0,-1.3921603998657752,-0.413430951884277,-0.5159187747667291,0.6663950679121197,0.5546558704453441,1235,-0.4718523645729452,-2.380735003088707,-0.8750105072260184,-0.4067766900027578,0.431321706052227,0.4809688581314879,578,-0.4061109578500577,,289.0,3,False,False,,False,3,False
rsi_oversold,154,7,15.0,300,2.0,-2.5,-1.388649553482789,-0.4729687370003446,-0.4990319420268784,0.7533207999744372,0.540587721850451,3437,-0.4484969277367434,-2.02680321368737,-0.8899947482971117,-0.485459969398382,0.5280723236352656,0.4753046824887748,1559,-0.4636217704743394,,779.5,3,False,False,,False,3,False
rsi_oversold,155,21,17.5,60,3.25,-2.0,-0.8245493081273835,-0.0614800162084907,-0.1749202337175648,0.8606084594074455,0.4466666666666666,150,-0.0754934061832368,-4.483801830417111,-0.2410625181678243,-0.0990193459669623,0.5360670369230937,0.3962264150943396,53,-0.0847054323764527,,26.5,4,False,False,,False,4,False
rsi_oversold,156,21,32.5,270,2.25,-2.5,-1.2418101620774376,-0.2602626613349195,-0.3812615149705814,0.8484675995266798,0.5375365615859603,3077,-0.2762100118778773,-2.179548976629877,-0.8066893347736804,-0.4439470320430352,0.5418777400373243,0.4625550660792951,1362,-0.403801397536921,,681.0,3,False,False,,False,3,False
rsi_oversold,157,7,25.0,270,1.25,-2.75,-1.3599370067824463,-0.7548137905112396,-0.6118229894771571,0.6399884593297829,0.646122860020141,4965,-0.5930627851785971,-1.8825953351661369,-1.2341205554893622,-0.5275002102369991,0.4518266828184837,0.5742990654205608,2140,-0.5275002102369991,,1070.0,3,False,False,,False,3,False
rsi_oversold,158,19,32.5,90,3.25,-3.0,-0.9893221824649162,-0.1527162551271936,-0.317997671436766,0.8784757499487155,0.5197328476017,1647,-0.1733525166759909,-2.357926461807438,-0.5043979268590182,-0.3839916515498509,0.5883305707716159,0.4191616766467065,668,-0.2992643445723975,,334.0,3,False,False,,False,3,False
rsi_oversold,159,11,20.0,330,2.0,-2.75,-1.0688527632703602,-0.1597398468523021,-0.3234353766639812,0.9032066808204736,0.5856295779560516,2867,-0.1924753060800587,-2.293488382751641,-0.6938581290593211,-0.4187620866074626,0.5791776363427849,0.5118110236220472,1270,-0.3855332921676261,,635.0,3,False,False,,False,3,False
rsi_oversold,160,13,17.5,300,4.0,-1.5,-1.397614870576464,-0.3220135667205798,-0.44771383264893,0.7714333960219044,0.2941176470588235,2074,-0.3906063630969663,-2.335614473691244,-0.7154457010742205,-0.4129416067112696,0.556370376473997,0.2554890219560878,1002,-0.3954467667980574,,501.0,2,False,False,,False,2,False
rsi_oversold,161,13,35.0,240,2.75,-1.25,-1.2341107881594078,-1.0953165464240953,-0.7537405568888954,0.5833903070086284,0.2900907068286839,5843,-0.7385781608751713,-1.596204185391886,-1.5563996677750178,-0.6255400152545144,0.4282304015034915,0.2426216941356841,2609,-0.6244866395463456,,1304.5,2,False,False,,False,2,False
