strategy,trial_id,p_chase_threshold_pct,p_limit_proximity_pct,p_vol_lookback_bars,p_volume_mult,p_entry_window_end_bar,p_take_profit_pct,p_stop_loss_pct,train_calmar,train_sharpe,train_mdd,train_profit_factor,train_win_rate,train_total_trades,train_total_return,test_calmar,test_sharpe,test_mdd,test_profit_factor,test_win_rate,test_total_trades,test_total_return,overfit_ratio,monthly_trades,gates_passed,gate_calmar_ok,pass_stage1,error,pass_stage1_v1,gates_passed_v2,pass_stage1_v2
limit_up_chase,34,13.0,27.0,25,6.5,60,7.0,-4.5,1903.5088210529727,0.1000637635441334,-2.99953229662776e-05,inf,1.0,2,0.0283784844692218,19798.360981401634,0.1575087374038946,-2.998743446992203e-05,inf,1.0,2,0.0728072761195524,10.40098199831282,1.0,3,True,False,,True,3,False
limit_up_chase,35,8.0,27.0,20,9.0,90,3.5,-3.5,-0.4461048709531252,-0.02109674097434,-0.0244520093873101,0.7835113675311982,0.5,6,-0.0055123206125564,15006.977432847232,0.1297985943353704,-2.992016925007105e-05,inf,1.0,1,0.0575200273236249,,0.5,2,True,False,,False,2,False
limit_up_chase,36,11.0,28.0,25,4.0,240,3.0,-3.0,2.100240187282133,0.0360082811177887,-0.0440311101312071,1.119734226211636,0.5535714285714286,112,0.0455826353887192,62.42578808322285,0.2195450106744493,-0.0206292284804473,2.264239532873734,0.6415094339622641,53,0.1329163431237687,29.72316616986863,26.5,5,True,True,,True,5,True
limit_up_chase,37,15.0,25.5,10,6.5,300,2.5,-5.0,-0.8018761829988197,-0.0356272432169508,-0.0524891216177612,0.7987032445987101,0.64,25,-0.0214381142931047,12.962571467335064,0.1674830580049609,-0.0114105447682517,2.8386220553040613,0.8888888888888888,9,0.0210187602482374,,4.5,3,True,False,,True,3,False
limit_up_chase,38,18.0,28.0,10,3.5,150,3.0,-2.0,1.6917846497897828,0.0490011654989283,-0.0371189930620056,1.4372259862973786,0.4347826086956521,23,0.0311698161041922,73.79365674924365,0.1745789763693964,-0.0100945108514164,4.952162346412539,0.6,10,0.0875716312225285,43.61882391970697,5.0,4,True,False,,True,4,False
limit_up_chase,39,15.0,27.5,15,9.5,240,2.0,-4.0,-1.6075482282179463,-0.0877015392515449,-0.0350130493358394,0.3354631467029285,0.5,8,-0.0287734348333396,1570.9063627882535,0.18161623964046,-2.992016925007105e-05,inf,1.0,2,0.0069500888344997,,1.0,2,True,False,,False,2,False
limit_up_chase,40,14.0,24.0,25,5.0,270,4.0,-2.0,-1.6694308558176485,-0.107069775161244,-0.0939009859184454,0.5771004993671985,0.25,48,-0.0823407576672474,46.54602797333966,0.2764852762924162,-0.0092557543563649,4.824725327433674,0.75,12,0.0555071181308197,,6.0,3,True,False,,True,3,False
limit_up_chase,41,19.0,28.0,25,4.0,150,4.0,-3.5,2.0765412900798137,0.0397239114601599,-0.0166674101636328,1.4604509546315916,0.5555555555555556,9,0.0172954289596973,86.2887928750653,0.1709506871338777,-0.0081440025107208,6.625045683086186,0.7142857142857143,7,0.0835664597059124,41.55409443929175,3.5,4,True,False,,True,4,False
limit_up_chase,42,8.0,28.5,30,3.0,210,2.0,-5.0,1.9514335588838048,0.048223582290311,-0.0819385359215124,1.1103680692622857,0.7352941176470589,272,0.0776195460428357,-1.408916705224605,-0.0364077530113628,-0.0713682253822995,0.9419784720522713,0.75,136,-0.015853186813332,-0.7219906098317216,68.0,4,False,False,,False,4,False
limit_up_chase,43,17.0,27.5,30,10.0,300,3.0,-5.0,-0.5954404833349602,-0.0302629507202343,-0.0417325981795992,0.7043642032199638,0.625,8,-0.0126013999327764,15006.977432847232,0.1297985943353704,-2.992016925007105e-05,inf,1.0,1,0.0575200273236249,,0.5,2,True,False,,False,2,False
limit_up_chase,44,16.0,24.5,15,3.5,90,7.0,-3.5,4.250717721812696,0.0915855735326222,-0.0265461178074749,2.1922526923668366,0.5833333333333334,12,0.0553600036928125,1.6991225874627394,0.0237085496619225,-0.0156048918222251,1.1749049003628498,0.3333333333333333,6,0.0039539461118898,0.3997260459671637,3.0,2,False,False,,False,2,False
limit_up_chase,45,14.0,24.5,30,4.5,60,6.5,-4.5,0.5506637879906449,0.0104636943799972,-0.0116660504804468,1.1527331240664231,0.5,4,0.0032323863184073,6399.089041603234,0.1825965820354221,-2.9995338000059128e-05,inf,1.0,2,0.0268306759641749,11620.682494763842,1.0,3,True,False,,True,3,False
limit_up_chase,46,14.0,29.0,30,7.5,300,4.5,-3.0,-0.985569904010638,-0.0432096083109391,-0.0683248841887338,0.7835313651576589,0.4516129032258064,31,-0.0345233460468369,178.62275675119523,0.2369629004259162,-0.0072353277955171,9.586184493470096,0.7777777777777778,9,0.1332594231597936,,4.5,3,True,False,,True,3,False
limit_up_chase,47,11.0,29.0,20,4.5,180,5.0,-4.0,0.6771775174277087,0.0233238258928119,-0.0798060555818174,1.0803949181319192,0.4864864864864865,74,0.0268803516956275,10.92152492843386,0.0957371656517706,-0.0391752402655508,1.4001330165268762,0.4848484848484848,33,0.0551769754398057,16.128008753036866,16.5,5,True,True,,True,5,True
limit_up_chase,48,18.0,29.0,20,6.5,210,8.0,-4.5,1.7159695172487504,0.0421815888536625,-0.0325977464279519,1.424768162142558,0.5454545454545454,11,0.027809793302328,63.3212019949292,0.217601101278837,-0.0193828570063185,7.299279109187105,0.7142857142857143,7,0.1283508727605318,36.90112286869373,3.5,4,True,False,,True,4,False
limit_up_chase,49,8.0,27.5,30,7.5,90,2.5,-3.5,2.3050152744279457,0.0746410615623255,-0.0234732549391934,1.867401995616953,0.7142857142857143,14,0.0269114522223421,4.18890653094151,0.0595855549770287,-0.00806714435849,1.636781938858202,0.75,4,0.0050240686148159,1.8173009859906912,2.0,3,True,False,,True,3,False
limit_up_chase,50,16.0,26.0,15,10.0,210,2.5,-3.5,1.341829451141374,0.0347631222670967,-0.0082037702206918,1.691097214078288,0.75,4,0.0055326493835508,1010.3410978865808,0.1290057087704463,-2.991565912500024e-05,inf,1.0,1,0.0045003155175,752.957909089843,0.5,3,True,False,,True,3,False
limit_up_chase,51,13.0,26.0,15,6.5,300,7.5,-3.0,0.0606925071280413,0.0048306154696851,-0.075788095255388,1.0187663340040616,0.3846153846153846,39,0.0023154992897695,55.04258612622835,0.2069328681210895,-0.0175624878558693,4.16646007770091,0.5833333333333334,12,0.1073714829522411,906.909085335798,6.0,4,True,False,,True,4,False
limit_up_chase,52,17.0,29.0,30,3.0,300,4.0,-4.5,5.24482206703504,0.0823779616526935,-0.0384864794736566,1.3914872422096922,0.6206896551724138,58,0.0970915313484457,49.36634593635807,0.1816070076857422,-0.0212368280373791,2.106703356821104,0.6451612903225806,31,0.1141890276496466,9.412396703910575,15.5,5,True,True,,True,5,True
limit_up_chase,53,22.0,25.0,20,3.5,90,7.5,-4.0,-0.536395494943634,-0.0180883738098967,-0.0188887295024723,0.7366250643505947,0.3333333333333333,3,-0.0051190165563532,6584.616231539419,0.1297248230489112,-2.999096317872405e-05,inf,1.0,1,0.0275484355113626,,0.5,2,True,False,,False,2,False
limit_up_chase,54,12.0,26.0,30,4.5,210,3.5,-3.0,2.179947275925254,0.0652842729467693,-0.0637795877235773,1.343237931325778,0.5689655172413793,58,0.0678078439956304,41.71995155682996,0.2115146162087518,-0.02364594665195,3.433332553137544,0.7083333333333334,24,0.1090474282690705,19.138055317930743,12.0,4,True,False,,True,4,False
limit_up_chase,55,16.0,27.5,20,10.0,60,2.5,-2.0,,0.0,0.0,,0.0,0,0.0,998.8294371690748,0.1289959483574375,-2.992016925007105e-05,inf,1.0,1,0.0044503373971249,,0.5,2,True,False,,False,2,False
limit_up_chase,56,21.0,26.0,10,3.0,210,8.0,-4.0,1.616174007384332,0.0630323628897768,-0.0696465522092744,1.5277057597896226,0.5294117647058824,17,0.0552266001719903,145.1290529315702,0.254949592169063,-0.0149350940263478,5.894491669827653,0.6363636363636364,11,0.1898856296554554,89.79791301460894,5.5,4,True,False,,True,4,False
limit_up_chase,57,18.0,26.0,15,8.5,270,6.0,-2.0,-1.959343189588308,-0.1597433235964632,-0.0255047341203449,0.0,0.0,5,-0.0255047341203449,9.182048340518792,0.0692675575898086,-0.0052349204245688,2.3843731884383077,0.5,2,0.0071045476741811,,1.0,2,True,False,,False,2,False
limit_up_chase,58,16.0,24.0,10,3.5,120,6.0,-5.0,4.174493397446762,0.0837401708777799,-0.0330535949663511,1.7160960361271895,0.6,20,0.0673097051198554,-3.2322167039154137,-0.0700250477829727,-0.0339151317495256,0.6594837730304779,0.375,8,-0.0173559873929449,-0.7742775939931607,4.0,3,False,False,,False,3,False
limit_up_chase,59,21.0,26.5,30,7.0,120,5.0,-4.0,,0.0,0.0,,0.0,0,0.0,15006.977432847232,0.1297985943353704,-2.992016925007105e-05,inf,1.0,1,0.0575200273236249,,0.5,2,True,False,,False,2,False
limit_up_chase,60,8.0,26.0,20,10.0,60,4.5,-3.5,2.0024364465291526,0.0414697062262467,-0.0082525207012807,2.01482349802616,0.6666666666666666,3,0.0082942955958738,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
limit_up_chase,61,18.0,25.5,10,5.5,300,5.0,-4.0,6.637715603171707,0.1599415752741937,-0.0269618856645992,3.897917480872784,0.7857142857142857,14,0.0865113090395006,17.884287155812643,0.1275259482637428,-0.0254005169422938,2.857267746577213,0.5,8,0.058097885275667,2.6943436906617357,4.0,4,True,False,,True,4,False
limit_up_chase,62,22.0,25.5,15,9.0,120,5.0,-5.0,,0.0,0.0,,0.0,0,0.0,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
limit_up_chase,63,10.0,26.5,25,9.0,150,4.0,-4.0,7.755501886622639,0.0873129730889021,-0.0188344036243964,3.266965161433973,0.6666666666666666,9,0.0711260593256801,20.03983682553874,0.1069903767463276,-0.0185483966020884,3.506851919715273,0.5,4,0.0488131725771749,2.583950996144451,2.0,3,True,False,,True,3,False
limit_up_chase,64,20.0,24.5,25,9.5,60,5.5,-3.5,,0.0,0.0,,0.0,0,0.0,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
limit_up_chase,65,11.0,27.5,20,5.0,150,3.5,-5.0,25.623750576276784,0.2414918177983901,-0.0221647971552845,6.06196336899862,0.8611111111111112,36,0.2544130609427648,64.62115993685985,0.2000817950213167,-0.0135250142575829,5.455337226014583,0.8333333333333334,12,0.0993399119984905,2.521924327373371,6.0,4,True,False,,True,4,False
limit_up_chase,66,18.0,25.5,25,5.5,180,2.5,-3.0,-0.94786836230242,-0.0556143100518871,-0.0330289023720962,0.5287331472308638,0.4285714285714285,7,-0.0159022196720489,1955.681590471892,0.1823542478706237,-2.9993300926834343e-05,inf,1.0,2,0.0086325038990831,,1.0,2,True,False,,False,2,False
limit_up_chase,67,13.0,29.0,30,6.0,300,4.5,-5.0,0.3073260120760095,0.0120237063793242,-0.0617345222766647,1.0494481601809311,0.5555555555555556,45,0.009517028943315,344.53052695874567,0.3451860861493977,-0.0088856200777942,24.59630410796027,0.9333333333333332,15,0.2353326342371779,1121.0587891061252,7.5,4,True,False,,True,4,False
limit_up_chase,68,9.0,26.0,15,7.5,180,2.0,-4.5,3.949741124162772,0.0654722945337787,-0.0315999332233647,1.5416944080412236,0.717948717948718,39,0.0610664487207737,-0.2207707624493048,-0.0026851622499447,-0.0239400831168911,0.9907855941990544,0.7333333333333333,15,-0.0007987796168,-0.0558949955222955,7.5,3,False,False,,False,3,False
limit_up_chase,69,17.0,27.0,20,8.5,210,5.0,-4.5,0.0111890267018655,0.0013049070777594,-0.0200221763526895,1.0086544309961205,0.6,5,0.0001128970630526,34.6676422804428,0.1051418108531454,-0.0102036199198833,5.349092388235837,0.5,2,0.0467294949071499,3098.3608498014214,1.0,3,True,False,,True,3,False
limit_up_chase,70,14.0,28.5,15,5.0,60,7.5,-2.0,1.4484156969893989,0.0384198195686387,-0.0171567357351787,1.7284031734289889,0.4,5,0.0124474100659706,138.96400857985518,0.1752443642800038,-0.0051663919694605,16.19921563983295,0.75,4,0.085020165533153,95.94207579267368,2.0,3,True,False,,True,3,False
limit_up_chase,71,8.0,28.0,30,8.0,150,4.5,-2.0,-0.0083345662942634,0.0017743493866111,-0.0557123378517581,1.0056749988675826,0.2903225806451613,31,-0.0002340386542023,27.622680963451884,0.1245618322715089,-0.0164057589281129,3.163228906487614,0.4444444444444444,9,0.0579772600641141,,4.5,3,True,False,,True,3,False
limit_up_chase,72,9.0,29.0,20,7.5,210,7.0,-4.5,4.142018104177664,0.1070446305121916,-0.0759610419147262,1.5783621529269336,0.5434782608695652,46,0.1478193629835442,117.76907556266464,0.276277337503953,-0.0165458003497215,3.6214821177167584,0.6521739130434783,23,0.177103703700981,28.4327766322127,11.5,4,True,False,,True,4,False
limit_up_chase,73,19.0,26.0,30,5.0,240,4.5,-2.0,-1.4678856126836255,-0.0745746054689458,-0.032496337512688,0.5247229578927387,0.25,12,-0.0243311201635254,7.168797157587545,0.0841913218275281,-0.0090990232316564,2.0745219722266115,0.5,4,0.0095741698174547,,2.0,2,True,False,,False,2,False
limit_up_chase,74,19.0,26.0,30,4.0,150,5.0,-2.0,-1.9617093176924505,-0.1422088794572389,-0.0230822923531281,0.0,0.0,4,-0.0230822923531281,42.739098419550686,0.1194568732919128,-0.0099371758443917,4.808345369285589,0.4,5,0.0548259106916937,,2.5,2,True,False,,False,2,False
limit_up_chase,75,18.0,25.0,30,7.5,180,5.0,-5.0,-0.4481956872859527,-0.0120061839759827,-0.0154381480731526,0.7767178663135839,0.5,2,-0.0034931182478964,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
limit_up_chase,76,12.0,26.0,15,6.0,210,5.5,-1.5,-0.1550174544360349,-0.0020543683495332,-0.0456127377848522,0.9826907995338244,0.25,40,-0.0035697150766909,27.351112618417496,0.1583305239531344,-0.0089882515875124,2.1924397422635504,0.4285714285714285,14,0.0337012346225029,,7.0,3,True,False,,True,3,False
limit_up_chase,77,15.0,29.0,15,7.0,270,8.0,-4.0,-1.2063512736996251,-0.0440359283382474,-0.056701345510661,0.7481559509416401,0.3636363636363636,22,-0.0350779611682611,132.7365044412589,0.2807259688701708,-0.0180415089836597,7.622632836709299,0.7272727272727273,11,0.2023828424095841,,5.5,3,True,False,,True,3,False
limit_up_chase,78,18.0,24.5,20,7.0,210,2.5,-3.5,0.5400565535108862,0.019180223064555,-0.0160935420934606,1.2781197679405372,0.6,5,0.0043707999056143,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
limit_up_chase,79,18.0,26.0,15,9.0,150,3.0,-5.0,,0.0,0.0,,0.0,0,0.0,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
limit_up_chase,80,8.0,25.5,25,7.5,90,5.5,-2.0,1.5378016722723191,0.0422628774954353,-0.0214956651329743,1.4420594394890944,0.4166666666666667,12,0.016524836432374,8.259360285929198,0.0654216596031617,-0.0051820556823777,2.227907925578937,0.5,2,0.0063397508048785,5.370887829589121,1.0,3,True,False,,True,3,False
limit_up_chase,81,22.0,29.0,30,4.5,240,5.5,-2.0,-1.5523153848283604,-0.1126474935538127,-0.0610980873994412,0.3856847313931634,0.1333333333333333,15,-0.048979003072707,18.941175653960872,0.1060130801190704,-0.0198761756800354,2.5324215770609,0.3333333333333333,9,0.0493624800486696,,4.5,2,True,False,,False,2,False
limit_up_chase,82,11.0,25.0,10,10.0,90,8.0,-2.0,1044.2154723174408,0.0709878844408549,-2.9990857942551376e-05,inf,1.0,1,0.0156620243008189,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
limit_up_chase,83,11.0,25.0,30,6.5,60,6.0,-3.5,3.350859424471063,0.0558439151311523,-0.0088821487494982,2.6979326360946003,0.6666666666666666,3,0.0148904145352555,,0.0,0.0,,0.0,0,0.0,,0.0,1,False,False,,False,1,False
