strategy,trial_id,p_gap_threshold_pct,p_volume_mult,p_entry_window_end_bar,p_take_profit_pct,p_stop_loss_pct,train_calmar,train_sharpe,train_mdd,train_profit_factor,train_win_rate,train_total_trades,train_total_return,test_calmar,test_sharpe,test_mdd,test_profit_factor,test_win_rate,test_total_trades,test_total_return,overfit_ratio,monthly_trades,gates_passed,gate_calmar_ok,pass_stage1,error,pass_stage1_v1,gates_passed_v2,pass_stage1_v2
gap_up_chase,91,2.5,4.5,15,3.0,-1.5,-1.2790105997502117,-0.5459634410438926,-0.7169707893099754,0.5030313287591336,0.2652757078986587,671,-0.7147571553230307,-2.4487572621735865,-0.5597442552570429,-0.3928734673519983,0.4732414999168616,0.3202933985330073,409,-0.3894079766029243,,204.5,2,False,False,,False,2,False
gap_up_chase,92,4.0,4.5,90,7.5,-1.0,-1.4691417498313126,-0.2340727056447619,-0.4626195713016051,0.6737988770364638,0.1354166666666666,480,-0.436559563945075,-2.542301455747551,-0.4114082964112345,-0.373273385652265,0.5419879080294739,0.1385390428211587,397,-0.3615250769867597,,198.5,2,False,False,,False,2,False
gap_up_chase,93,3.0,3.5,30,8.0,-1.5,-1.3554032488226608,-0.1718946588496787,-0.430430966106923,0.766265200355405,0.1826568265682656,542,-0.3567991254414465,-2.883744168166635,-0.3078727617163889,-0.2948795652609746,0.6421399203560568,0.1769436997319035,373,-0.2490627556824364,,186.5,2,False,False,,False,2,False
gap_up_chase,94,2.0,4.5,15,5.5,-3.5,-0.8191887529964351,-0.0561553269069586,-0.2879144407511188,0.9208374783720864,0.4017391304347826,575,-0.1267794745641098,-2.538085164512069,-0.1911747367551861,-0.2682948459264836,0.739673215085443,0.4140127388535032,314,-0.158248326264542,,157.0,3,False,False,,False,3,False
gap_up_chase,95,3.0,5.0,45,4.0,-1.0,-1.2778726450007962,-0.5521943806654359,-0.717500127443688,0.5320886395667177,0.1847389558232931,747,-0.7145156882330057,-2.464873183534649,-0.5250159571369909,-0.3895890307153215,0.5197433410085487,0.2259507829977628,447,-0.3852096642771484,,223.5,2,False,False,,False,2,False
gap_up_chase,96,3.0,3.0,15,7.0,-3.5,-1.0207520402294712,-0.0967976469470898,-0.3688203949828893,0.8414244001518391,0.3450292397660818,342,-0.2118422421231341,-3.289677746824756,-0.2707272604765741,-0.2335017472038092,0.6465533878026056,0.3531914893617021,235,-0.1978076210346681,,117.5,3,False,False,,False,3,False
gap_up_chase,97,4.5,4.0,45,2.5,-1.0,-1.3600208561746494,-0.5267166349293687,-0.6224866772010066,0.4890816441282865,0.2553191489361702,470,-0.6112332120299007,-2.3435661021438623,-0.5709310999319342,-0.414043187322177,0.4563009082727753,0.2842639593908629,394,-0.4116734393268403,,197.0,2,False,False,,False,2,False
gap_up_chase,98,3.5,4.0,90,6.0,-2.5,-0.8809654628569469,-0.0567908132862016,-0.2819497073187602,0.9126587238022964,0.3214285714285714,364,-0.134026150558002,-3.053990275500756,-0.3119602261467367,-0.277355095901486,0.6522220184097539,0.3156146179401993,301,-0.2465757037522918,,150.5,2,False,False,,False,2,False
gap_up_chase,99,6.5,4.0,15,2.5,-3.0,-1.382818496700664,-0.1332728030831213,-0.2144908347862472,0.6445020117792567,0.4938271604938271,81,-0.1624818009543591,-2.982555318845333,-0.1025033534020855,-0.1142385546669896,0.7913085895928987,0.5739130434782609,115,-0.0608896848644706,,57.5,4,False,False,,False,4,False
gap_up_chase,100,2.5,3.5,15,2.5,-2.0,-1.3286753730278822,-0.4709033913955106,-0.6660305103341402,0.563644628723457,0.3596899224806201,645,-0.6636907147108122,-3.184372820539982,-0.4536712102406368,-0.2777322929618745,0.5945497862279623,0.4206730769230769,416,-0.2777322929618745,,208.0,3,False,False,,False,3,False
gap_up_chase,101,4.5,4.0,90,8.0,-3.0,-0.5852005302937446,-0.0260148403484338,-0.257158478188933,0.9428317649465888,0.3008849557522124,226,-0.0789072659362634,-2.1793298477501035,-0.0985254229498485,-0.2467390040913329,0.8310700180135532,0.3221153846153846,208,-0.1098380770091469,,104.0,2,False,False,,False,2,False
gap_up_chase,102,4.5,2.0,60,6.5,-3.5,-1.1964982660515289,-0.1072604407318608,-0.3460767774640128,0.7998796924231695,0.3474178403755869,213,-0.2361681101468126,-2.8298983137641085,-0.299524795383088,-0.3046762357513981,0.5806328203062093,0.373134328358209,201,-0.2583432859504966,,100.5,3,False,False,,False,3,False
gap_up_chase,103,3.5,1.5,90,5.0,-4.0,-0.9952999577929988,-0.0712312230329528,-0.2891534773597162,0.8849189775192889,0.4666666666666667,345,-0.1572130943914902,-2.915481903347537,-0.2435184046509946,-0.287266657716735,0.6916088989328281,0.4599303135888501,287,-0.2396853858740333,,143.5,3,False,False,,False,3,False
gap_up_chase,104,5.5,3.0,45,5.0,-4.0,-0.0074219983435844,0.0047409517197765,-0.2321479508864916,1.0046853959391897,0.4833333333333333,120,-0.0008687095494931,-3.268643370844696,-0.2000468463889281,-0.2104772550828776,0.6764887229633257,0.4662162162162162,148,-0.1610676257907749,,74.0,3,False,False,,False,3,False
gap_up_chase,105,6.5,4.0,75,4.5,-1.5,-1.3750131702708903,-0.1359201630475524,-0.2701584243461387,0.720942731215614,0.274390243902439,164,-0.2086616235655758,-3.731485122865131,-0.1816473763000891,-0.1680420097328809,0.7363108705416322,0.2925531914893617,188,-0.1381964301456122,,94.0,2,False,False,,False,2,False
gap_up_chase,106,2.0,3.5,75,4.0,-1.5,-1.3012020657594752,-0.4511803143991849,-0.6803253982664396,0.6543810633935645,0.2620528771384137,1286,-0.6641365628544096,-2.016097186669138,-0.7313780820882904,-0.4895615140616807,0.5019980787204072,0.2594670406732118,713,-0.4805107811166593,,356.5,2,False,False,,False,2,False
gap_up_chase,107,4.5,4.0,60,7.5,-3.0,-0.976797144545905,-0.0597196433953658,-0.2714473947456298,0.8801901415216733,0.3062200956937799,209,-0.1438129049352364,-2.8388212218543107,-0.1403333608428029,-0.2091842084722666,0.7720976136093823,0.3316062176165803,193,-0.1270395508727142,,96.5,2,False,False,,False,2,False
gap_up_chase,108,5.5,2.5,30,5.0,-1.5,-1.3377505129042504,-0.1119066585808237,-0.2603094071426498,0.7718729584412284,0.2513661202185792,183,-0.1940468742553897,-3.793184517020495,-0.3006111486483109,-0.2070084042858826,0.6190986634542011,0.2580645161290322,217,-0.2070084042858826,,108.5,2,False,False,,False,2,False
gap_up_chase,109,4.5,2.5,75,6.5,-3.0,-1.2576359817750036,-0.1068040658720849,-0.3208023733914953,0.8052156106991792,0.3203463203463203,231,-0.229216910480448,-2.43243366750964,-0.0914709644463931,-0.2129059616425528,0.843277293691657,0.3547008547008547,234,-0.1041777224514767,,117.0,3,False,False,,False,3,False
gap_up_chase,110,4.5,1.5,45,4.0,-3.5,-1.436074342911419,-0.2042359507781249,-0.4225576559529695,0.6741769973242869,0.4344262295081967,244,-0.3752811614179439,-2.882651494310136,-0.23229957959079,-0.2600049941290235,0.6756883127696854,0.4567307692307692,208,-0.1883981406466176,,104.0,3,False,False,,False,3,False
gap_up_chase,111,4.5,4.0,60,5.5,-2.5,-1.1739006407695325,-0.089680628320434,-0.2793630275543169,0.837737084538871,0.3234042553191489,235,-0.1815018727253623,-3.4004419737396097,-0.2181247406485485,-0.2118184407898652,0.7075228929864027,0.3484162895927601,221,-0.1747789797331125,,110.5,2,False,False,,False,2,False
gap_up_chase,112,6.5,3.0,75,5.5,-1.0,-1.5124756807250908,-0.1729554343998968,-0.307809065484154,0.6531052234748326,0.1666666666666666,198,-0.2707569797803864,-3.1653558698829265,-0.2693448125197884,-0.2684063910347876,0.5861362439052178,0.1799163179916318,239,-0.248492295193031,,119.5,2,False,False,,False,2,False
gap_up_chase,113,7.0,2.5,90,2.5,-3.0,-0.9806321690255798,-0.0714824806713618,-0.2078256112844435,0.8225225823463773,0.544,125,-0.1085064907512391,-2.578720289077862,-0.0913835015598751,-0.1554553527586032,0.8520572129869194,0.5659340659340659,182,-0.0743411716796893,,91.0,3,False,False,,False,3,False
gap_up_chase,114,5.5,4.0,15,8.0,-3.5,-0.3073070028786232,-0.0073346087752258,-0.1753370344965623,0.9652985811643868,0.3406593406593406,91,-0.0275279493611714,-3.355785302969631,-0.1788115610051428,-0.1884828090947212,0.6755459561257975,0.3414634146341463,123,-0.1401114413361003,,61.5,2,False,False,,False,2,False
gap_up_chase,115,6.5,3.5,30,8.0,-3.5,-0.6699861187949097,-0.0218700607542038,-0.148589258323302,0.9131964226549624,0.3188405797101449,69,-0.0514757922268575,-1.8796582840676164,-0.0521625067128439,-0.1547018276099888,0.8754579618128682,0.3557692307692308,104,-0.0504931296907834,,52.0,3,False,False,,False,3,False
gap_up_chase,116,2.5,1.5,15,3.5,-2.5,-1.4637713076877772,-0.2030773472244467,-0.4208079790219129,0.7528569630262302,0.3996539792387543,578,-0.3826447536099144,-2.919308490765416,-0.4269741661321958,-0.3044945380242167,0.5844244008275848,0.4171122994652406,374,-0.2820539893792203,,187.0,3,False,False,,False,3,False
gap_up_chase,117,6.0,2.0,60,5.0,-1.5,-1.0981503166849529,-0.0768423132677651,-0.2334167294863937,0.8341795317147073,0.264367816091954,174,-0.1386478944718877,-3.483889505252756,-0.3363511700889168,-0.2384388002981235,0.585360937588929,0.2393162393162393,234,-0.2349522896736541,,117.0,2,False,False,,False,2,False
gap_up_chase,118,6.0,3.0,90,7.5,-2.5,0.64993437444144,0.0302801091693182,-0.1752279559733408,1.076040642859053,0.3114754098360656,122,0.0558601052653366,-2.885163303847216,-0.1489583043143396,-0.2206898454334173,0.752629440077438,0.2710843373493976,166,-0.1416071666254016,-4.439160963484589,83.0,2,False,False,,False,2,False
gap_up_chase,119,5.0,4.5,30,3.0,-1.5,-1.519997258809977,-0.2768681176835702,-0.3824877076083013,0.5833043874668149,0.316017316017316,231,-0.3552236006965922,-3.2943156817002657,-0.2887974610235984,-0.2538497549555848,0.6163691303427228,0.3699186991869919,246,-0.2387995438546833,,123.0,3,False,False,,False,3,False
gap_up_chase,120,7.0,1.5,15,8.0,-2.5,1.5626620549434986,0.0443996885958094,-0.0995254200160644,1.1841257602528046,0.3225806451612903,62,0.075570101061162,-0.7920379523578209,-0.0086966786813137,-0.0890957497716796,0.9686008891954608,0.3229166666666667,96,-0.0109745337046728,-0.5068517212996887,48.0,3,False,False,,False,3,False
gap_up_chase,121,3.0,2.5,90,6.0,-2.5,-1.0437864890748825,-0.1043437255554657,-0.3752884179139716,0.8689559945029519,0.3123809523809523,525,-0.2216145953398043,-2.806856846638885,-0.4527322955141928,-0.3283807491215789,0.5611096209685271,0.2935064935064935,385,-0.318961840620929,,192.5,2,False,False,,False,2,False
gap_up_chase,122,1.5,3.0,15,5.5,-3.5,0.0676784483478945,0.0092854831295961,-0.2501354086269015,1.0114417687979578,0.4190981432360742,754,0.0084960444140307,-2.623333072432213,-0.2258916419738727,-0.2834699078872194,0.7118572540774745,0.3956043956043956,364,-0.1855594307599986,-38.76172011135982,182.0,3,False,False,,False,3,False
gap_up_chase,123,5.0,4.0,60,6.5,-1.0,-1.401638746077387,-0.1396552970858361,-0.3260195052108592,0.7478237722987645,0.167235494880546,293,-0.2648719019509246,-2.838293808943467,-0.2988043354301164,-0.3167885082749042,0.5823845860710747,0.1644736842105263,304,-0.2924324874400579,,152.0,2,False,False,,False,2,False
gap_up_chase,124,7.0,4.5,75,5.5,-3.5,0.970681733096112,0.0423599115196944,-0.1569079177840095,1.146141454961714,0.4473684210526316,76,0.0740599969169377,9.88794288845653,0.1175465092030564,-0.0848499977079253,1.28986146462941,0.4897959183673469,98,0.0962180721989702,10.18659623573804,49.0,5,True,True,,True,5,True
gap_up_chase,125,7.0,5.0,60,4.0,-1.0,-1.5875720983300994,-0.1972122690082295,-0.2695962525389311,0.624455272380632,0.2303030303030303,165,-0.2453701754391968,-1.7499990756469328,-0.0378827167659783,-0.1668519056699757,0.9041808457787012,0.2760736196319018,163,-0.0507363967286241,,81.5,2,False,False,,False,2,False
gap_up_chase,126,3.0,3.5,75,5.5,-1.5,-1.386967450693951,-0.2218770643369715,-0.480116116339898,0.7628177871241285,0.2269399707174231,683,-0.4245000315207113,-2.575753032239604,-0.538086169353668,-0.3688761730629751,0.5414977909174247,0.2186147186147186,462,-0.3637360829431835,,231.0,2,False,False,,False,2,False
gap_up_chase,127,3.0,3.5,60,2.5,-1.5,-1.2833071057896297,-0.5477147664925264,-0.7127493239805932,0.5729497613212643,0.3269461077844311,835,-0.7107368411180999,-2.021871864673129,-0.7085760770019344,-0.4886358783328662,0.4678829727050349,0.3472222222222222,576,-0.4864587091612486,,288.0,2,False,False,,False,2,False
gap_up_chase,128,3.5,3.0,45,4.5,-3.0,-1.3191542331395023,-0.1462748903517867,-0.3741360497569636,0.7924459142629354,0.4056338028169014,355,-0.2902608329286541,-3.1347773279226328,-0.3643162657590134,-0.2712685071455071,0.6092760588487635,0.4,280,-0.2490696717200786,,140.0,3,False,False,,False,3,False
gap_up_chase,129,5.5,2.0,30,3.0,-3.5,-1.3722296769985831,-0.163871986711959,-0.3204677199882713,0.648910935443468,0.4850746268656716,134,-0.2532239671306335,-3.951896035438657,-0.2381105702037922,-0.1814693195795042,0.6509257175864711,0.5657142857142857,175,-0.1733938267089738,,87.5,3,False,False,,False,3,False
gap_up_chase,130,4.5,2.5,90,3.5,-4.0,-1.414669639147549,-0.2019853383297248,-0.4207547370783291,0.6898807718206588,0.5,270,-0.3660631057001399,-2.956130286187493,-0.263122973693046,-0.2724183500058268,0.6771138349148546,0.5444015444015444,259,-0.2186609923584592,,129.5,3,False,False,,False,3,False
gap_up_chase,131,4.5,4.5,45,6.0,-2.5,-1.140327519015167,-0.0849998103957466,-0.2773347232607652,0.8391483557693149,0.3101851851851852,216,-0.1743561948383278,-3.1936374670008654,-0.2910695626967928,-0.2451758295231709,0.6189180019321149,0.33,200,-0.2057787159275333,,100.0,2,False,False,,False,2,False
gap_up_chase,132,4.5,1.5,30,5.0,-2.5,-1.4964090304426318,-0.1863291574272486,-0.355552325681268,0.6826864188050707,0.3125,224,-0.3179908626769459,-3.122351858859343,-0.2507440355754539,-0.2352797174352909,0.6708613477243661,0.3681818181818181,220,-0.1813062314941335,,110.0,3,False,False,,False,3,False
gap_up_chase,133,6.0,1.5,75,5.0,-2.5,-0.7168050139585439,-0.0426625757086477,-0.2262242688787998,0.8921092785925248,0.3481481481481481,135,-0.0853057034422252,-4.063742510457691,-0.2029513865757328,-0.1690753051719777,0.7116691386449224,0.3440860215053763,186,-0.1607045642383516,,93.0,2,False,False,,False,2,False
gap_up_chase,134,1.5,4.0,45,8.0,-2.5,1.096128231482426,0.052756330158344,-0.1998652759837986,1.0707395785276086,0.3025114155251142,876,0.1049869185653558,-2.5248052351240755,-0.1882869092080182,-0.2717976875325872,0.7727772647723167,0.2689486552567237,409,-0.1603642943112815,-2.3033849166620564,204.5,2,False,False,,False,2,False
gap_up_chase,135,4.5,3.0,60,3.5,-3.0,-1.3569128222838518,-0.2008347443977448,-0.4255269052893151,0.7041374211418433,0.4239130434782608,276,-0.3521434851880213,-3.2488087157255805,-0.289053902887443,-0.2410772557354581,0.6585958575008988,0.4677419354838709,248,-0.2058953139352652,,124.0,3,False,False,,False,3,False
gap_up_chase,136,4.5,5.0,15,5.0,-3.0,-1.5921900255674164,-0.1387606758716148,-0.2700826782817428,0.7258773695065608,0.3465909090909091,176,-0.246714052052877,-3.166214142328184,-0.169807442341609,-0.1780909869782721,0.7361158386373092,0.4242424242424242,165,-0.1176198204115819,,82.5,3,False,False,,False,3,False
gap_up_chase,137,6.5,4.5,90,3.0,-1.0,-1.562414781501802,-0.3015646495619599,-0.3756757329042578,0.5564600318447871,0.2571428571428571,245,-0.359570222525547,-2.841109986963791,-0.3527653781842903,-0.3124792134034939,0.5423723090372092,0.2764227642276423,246,-0.2809616287341251,,123.0,2,False,False,,False,2,False
gap_up_chase,138,5.0,2.5,75,6.0,-4.0,-0.7226774348620697,-0.0416846366586186,-0.263186866858594,0.900816707109532,0.4125,160,-0.1008637245887602,-2.6038603727921226,-0.1909615267821308,-0.2969577655184313,0.6941848985804616,0.4261363636363636,176,-0.2004888844509533,,88.0,3,False,False,,False,3,False
gap_up_chase,139,4.5,1.5,15,7.0,-2.5,-1.126615185085858,-0.0734548267240861,-0.2500594179444239,0.8386296874437402,0.2896174863387978,183,-0.1535985484710492,-3.127643854706873,-0.223885892817004,-0.2209429025955624,0.6665809337554665,0.2947368421052631,190,-0.1623116650902855,,95.0,2,False,False,,False,2,False
gap_up_chase,140,2.5,5.0,30,2.0,-3.0,-1.4378759251101805,-0.3311109653413118,-0.554103873750366,0.6318142565873606,0.5191082802547771,628,-0.5519896146874523,-3.3605124207581465,-0.1991243448139302,-0.1981535345068809,0.7860817363200392,0.5979899497487438,398,-0.1523743265429514,,199.0,3,False,False,,False,3,False
gap_up_chase,141,4.5,4.0,30,5.5,-3.0,-1.4337751237041334,-0.1166007987190514,-0.2741935800355367,0.7731941633457294,0.3451776649746192,197,-0.2225250492152715,-2.7206848620468334,-0.1236744799613518,-0.1854480551826399,0.8055516691358598,0.4,190,-0.1004848599795668,,95.0,3,False,False,,False,3,False
gap_up_chase,142,4.0,4.5,45,8.0,-1.0,-1.566736531148904,-0.1734098793148219,-0.3630256787326155,0.7262852028309732,0.1418092909535452,409,-0.3455037650545195,-2.7735677494361326,-0.3317476070800038,-0.3198186017826822,0.5815745918015728,0.1470588235294117,340,-0.2802396965569353,,170.0,2,False,False,,False,2,False
gap_up_chase,143,4.5,3.5,15,5.5,-4.0,-1.4284632678731364,-0.1097260880880334,-0.268924846044812,0.7584962355251463,0.4,165,-0.2167465483177161,-2.6015381442910845,-0.1505880124549293,-0.2351274822320742,0.734394178751625,0.4683544303797468,158,-0.1329378818889415,,79.0,3,False,False,,False,3,False
gap_up_chase,144,7.0,1.5,45,3.5,-1.5,-1.4632556255513682,-0.1132338440078454,-0.1883880515360776,0.7454787028838685,0.3410852713178294,129,-0.1500067283755796,-2.881295498125775,-0.09414753383379,-0.1425143013930024,0.8435027524614364,0.3730569948186528,193,-0.0766285610389096,,96.5,4,False,False,,False,4,False
gap_up_chase,145,2.0,1.5,15,3.5,-3.5,-1.4809505666974958,-0.19915961188115,-0.3939207702228026,0.7683546455897295,0.4590643274853801,684,-0.3567755166272247,-2.645956599398841,-0.2672259015121734,-0.302275424754234,0.6772539223223042,0.5080645161290323,372,-0.215373967305455,,186.0,3,False,False,,False,3,False
gap_up_chase,146,1.5,2.5,30,3.0,-2.5,-1.4196563211597268,-0.3594872427157916,-0.5568468960518148,0.7091772053570736,0.4231738035264483,1191,-0.5451526331318033,-2.63607468704582,-0.5010345000017951,-0.3526674844384613,0.6078628933394589,0.4497444633730835,587,-0.3298570434043105,,293.5,3,False,False,,False,3,False
gap_up_chase,147,6.5,2.0,75,3.5,-2.5,-1.4108385227646434,-0.150261987472819,-0.2789284588382243,0.6824081806653922,0.3928571428571428,140,-0.2227775897539261,-3.811673430623798,-0.1809539847786843,-0.1746859236296069,0.7262619924466105,0.4010695187165775,187,-0.152354541438893,,93.5,3,False,False,,False,3,False
gap_up_chase,148,7.0,3.5,45,3.0,-2.0,-1.2273006407597362,-0.0994721570154929,-0.2040921192433492,0.7675380737348807,0.423728813559322,118,-0.1352431249300593,-1.327776841805337,-0.0311952484722849,-0.1169564206640133,0.9403968705745784,0.4765100671140939,149,-0.0251274999506749,,74.5,4,False,False,,False,4,False
gap_up_chase,149,6.0,2.0,30,4.0,-4.0,-1.1200598177555874,-0.0865657003536596,-0.2479356869761398,0.7677796232964264,0.4583333333333333,96,-0.1512157455881266,-3.136217790566735,-0.1430449045417096,-0.1762730376358575,0.7406408195542383,0.5303030303030303,132,-0.1142862168475762,,66.0,3,False,False,,False,3,False
gap_up_chase,150,6.0,1.5,45,6.5,-1.5,-0.5687117302708309,-0.0255146516110928,-0.1919476107983194,0.9323581358902672,0.24,150,-0.0565911522127904,-3.668614462415837,-0.2420142891634904,-0.1955943825039877,0.6489313110262419,0.2341463414634146,205,-0.1735757175805845,,102.5,2,False,False,,False,2,False
gap_up_chase,151,4.5,4.5,90,3.5,-4.0,-1.4535998312571967,-0.2173814178935584,-0.4230244106857025,0.6495725956868126,0.492063492063492,252,-0.3817878410705209,-3.104355638334928,-0.2079566150816262,-0.2344953792431507,0.7215522241464608,0.5344827586206896,232,-0.1782363621802695,,116.0,3,False,False,,False,3,False
gap_up_chase,152,6.0,3.0,15,7.5,-1.0,-1.1726512996915928,-0.0771444391158209,-0.1997618204955231,0.784647324535905,0.1627906976744186,129,-0.125855445245633,-3.3383435182053263,-0.2265767680143112,-0.2302225414061174,0.5853522448436798,0.1581920903954802,177,-0.1980250496095047,,88.5,2,False,False,,False,2,False
gap_up_chase,153,3.5,2.0,75,8.0,-4.0,1.3958999358607154,0.0609676606349725,-0.2191894799660187,1.1092269935432373,0.4093959731543624,298,0.1440001456051807,-2.6209043115439257,-0.2572189925168406,-0.3239195615896254,0.6556637938870261,0.3495934959349593,246,-0.2480112578149342,-1.8775732014973332,123.0,2,False,False,,False,2,False
gap_up_chase,154,4.0,4.5,90,4.5,-4.0,-1.349111842387916,-0.1367978009697499,-0.3424461436105864,0.7747901326040537,0.4581818181818182,275,-0.2683159851494743,-3.3772551857786244,-0.2345969171319012,-0.2280932286736301,0.7077792394205266,0.4621513944223107,251,-0.1989514209632383,,125.5,3,False,False,,False,3,False
gap_up_chase,155,5.5,4.0,15,5.0,-1.0,-1.4618787410392051,-0.1582606684243567,-0.2703515025621254,0.6638341982502516,0.1878787878787878,165,-0.2238750762291101,-3.222569515083934,-0.3529210636595826,-0.2707472511095171,0.461742815112067,0.1837837837837838,185,-0.2669802582831694,,92.5,2,False,False,,False,2,False
gap_up_chase,156,5.0,2.0,60,4.5,-1.5,-1.3977528912732595,-0.1873584458953999,-0.3741716915372776,0.7188035637030665,0.2620689655172414,290,-0.3113735989060436,-2.962386271468343,-0.4282406934788671,-0.3072077423589109,0.5686746041811862,0.2636363636363636,330,-0.3045644107997699,,165.0,2,False,False,,False,2,False
gap_up_chase,157,5.0,2.5,60,3.0,-1.5,-1.4829967742446857,-0.2861255919397201,-0.4310493283036616,0.6209290748330878,0.3196202531645569,316,-0.4017961149386034,-2.495521258267249,-0.5018949908450923,-0.3847201881882305,0.4851733261308964,0.3351063829787234,376,-0.3847201881882305,,188.0,2,False,False,,False,2,False
gap_up_chase,158,5.5,3.5,75,8.0,-2.0,-0.7939389173079433,-0.0400834116363316,-0.2475010031290929,0.8934498007666934,0.2420382165605095,157,-0.104396637215451,-3.179302782864049,-0.1669644905376337,-0.2202680005011516,0.7441616557771863,0.2163461538461538,208,-0.1661499200277759,,104.0,2,False,False,,False,2,False
gap_up_chase,159,5.0,5.0,60,7.5,-2.0,-0.6465843468208115,-0.0260008561442258,-0.2097099433395005,0.9350906001736112,0.25,184,-0.0708037017131095,-3.424994747504156,-0.2196187684592103,-0.2211348543985406,0.683311272833753,0.25,204,-0.1923014677409327,,102.0,2,False,False,,False,2,False
gap_up_chase,160,3.5,4.0,30,2.5,-3.0,-1.50472435595402,-0.2882749556831611,-0.46313511632784,0.6277756928481745,0.4918032786885246,366,-0.4520480301943905,-3.484652470604543,-0.2989192219287565,-0.2262972352514318,0.6793946906852615,0.5422077922077922,308,-0.2088838133066142,,154.0,3,False,False,,False,3,False
gap_up_chase,161,5.0,3.0,60,6.5,-2.0,-1.0827463362898906,-0.0721629551816502,-0.2708790885690879,0.8518471982120063,0.2621359223300971,206,-0.1604987741611743,-3.1628331992852305,-0.2892542159694041,-0.26513393098789,0.6185575810064362,0.2489451476793249,237,-0.2404309358681596,,118.5,2,False,False,,False,2,False
gap_up_chase,162,6.5,4.5,45,2.0,-2.5,-1.406642180669559,-0.1296424078449392,-0.214331615582281,0.7241077457106385,0.5367647058823529,136,-0.1654187717133686,-3.7766737389214406,-0.1942810843399521,-0.1532721971151641,0.6955136810036103,0.535483870967742,155,-0.1222596923843433,,77.5,3,False,False,,False,3,False
gap_up_chase,163,4.0,2.5,60,3.5,-3.0,-1.409250684701366,-0.199218881868278,-0.4097827069477498,0.7222928449775712,0.4272445820433436,323,-0.3522081136365501,-3.2830695386187587,-0.3528121226580571,-0.255435836037875,0.6394995870579315,0.4536423841059602,302,-0.2404587621255308,,151.0,3,False,False,,False,3,False
gap_up_chase,164,3.5,4.0,45,6.5,-1.5,-1.376043648592039,-0.1600167043730036,-0.3903218971406177,0.7803067635589971,0.2180616740088105,454,-0.3217088136025053,-3.077560081746002,-0.3698254741951184,-0.2857083871293634,0.5952307986087879,0.1987951807228915,332,-0.2729980548397578,,166.0,2,False,False,,False,2,False
gap_up_chase,165,3.5,1.5,75,3.5,-4.0,-1.2665493675964,-0.1336446895397821,-0.3641071449593163,0.8175138586599023,0.5314861460957179,397,-0.2677415188352021,-3.055534029004909,-0.3392278478250631,-0.2874020555907923,0.6349126233256046,0.5246913580246914,324,-0.2719867461879557,,162.0,3,False,False,,False,3,False
gap_up_chase,166,3.0,4.5,60,6.0,-1.0,-1.3610063502475347,-0.367890616290366,-0.6148789507622512,0.640924176543976,0.1578249336870026,754,-0.5989825156057387,-2.438535590534878,-0.4906708489268606,-0.3944080742318656,0.509921057531671,0.1630901287553648,466,-0.3887460946385661,,233.0,2,False,False,,False,2,False
gap_up_chase,167,3.0,5.0,90,7.5,-2.5,-0.2507361570489358,-0.0082035712727698,-0.2738728441066057,0.9849529433986208,0.2975391498881432,447,-0.0352179098305867,-3.070530055055276,-0.3051813623606958,-0.273362063006599,0.6435720645863199,0.2847682119205298,302,-0.2409940893369845,,151.0,2,False,False,,False,2,False
gap_up_chase,168,5.0,1.5,15,4.0,-3.5,-1.436897560400168,-0.1573570434386497,-0.3132506556618296,0.6611983435738833,0.4160583941605839,137,-0.2602114308628761,-3.0870295433121866,-0.1857188959438618,-0.20675350717152,0.6990103366982894,0.4777070063694267,157,-0.1421525710972756,,78.5,3,False,False,,False,3,False
gap_up_chase,169,4.5,3.0,45,7.0,-2.0,-1.2563404859891327,-0.1211544871991796,-0.3506519065118364,0.7918172228200355,0.2346153846153846,260,-0.2537500527951964,-3.1065744567336258,-0.3518344195608514,-0.2789944085389715,0.5682155852934173,0.22265625,256,-0.2620590035784875,,128.0,2,False,False,,False,2,False
gap_up_chase,170,4.0,5.0,75,6.0,-3.0,-1.3835818411315446,-0.1196323803238301,-0.3028066391360274,0.7915744779136078,0.3359375,256,-0.2393792546986441,-2.890657204330791,-0.1496773699819185,-0.2064216330158524,0.7902621557515279,0.3684210526315789,228,-0.1279684764112472,,114.0,3,False,False,,False,3,False
gap_up_chase,171,4.5,4.0,45,7.5,-2.5,-0.8438585634493736,-0.0554644247359829,-0.2788557021961177,0.8855634312663285,0.2727272727272727,209,-0.1264676762568296,-2.9324663323472944,-0.1878800987426122,-0.2231374209614589,0.7200218219323977,0.299492385786802,197,-0.1480175402104836,,98.5,2,False,False,,False,2,False
gap_up_chase,172,3.5,3.5,45,3.5,-4.0,-1.2726246415357203,-0.1326553767343866,-0.3619537083286855,0.8066479436822044,0.5269121813031161,353,-0.2673796769422634,-3.071752626223501,-0.2874236338694211,-0.2720128072077361,0.655889949549133,0.5298507462686567,268,-0.2383061044268329,,134.0,3,False,False,,False,3,False
gap_up_chase,173,7.0,3.0,45,2.5,-1.5,-1.5457110695645475,-0.1410348712626112,-0.1985144902988165,0.7123058938997142,0.4027777777777778,144,-0.1686512950358163,-3.5523209679175,-0.1976726862265102,-0.2011845655311947,0.6489746913090075,0.3957219251336898,187,-0.1723068558394908,,93.5,3,False,False,,False,3,False
