strategy,trial_id,p_lookback_days,p_buffer_pct,p_entry_hhmm_min,train_calmar,train_sharpe,train_mdd,train_profit_factor,train_win_rate,train_total_trades,train_total_return,test_calmar,test_sharpe,test_mdd,test_profit_factor,test_win_rate,test_total_trades,test_total_return,overfit_ratio,monthly_trades,gates_passed,gate_calmar_ok,pass_stage1,error
trend_followthrough,35,19,0.7000000000000001,1440,12.596413524126726,0.17512869182681037,-0.1254747046468636,1.9354197658958012,0.5732217573221757,239,0.6124576948515559,28.318071238385304,0.15102144858771044,-0.04266789663245261,2.0829308170708782,0.3617021276595745,47,0.1268885297715836,2.248105874274917,23.5,5,True,True,
trend_followthrough,36,4,0.1,1450,15.741950696358764,0.16203542241160127,-0.09690093186974846,1.5839946683566735,0.5,452,0.5950065702113161,3.4034048490592825,0.04188905644481482,-0.04603590614941001,1.1346702113550151,0.36082474226804123,97,0.022191079738999253,0.21619968927018154,48.5,4,True,True,
trend_followthrough,37,8,1.0,1490,16.95313992096599,0.17390918871556005,-0.08606182020669761,1.894621151510893,0.5440613026819924,261,0.5737346340858696,1.0400608594454255,0.020197624740536615,-0.06679203493712094,1.0700623416313861,0.39344262295081966,61,0.010178927481440558,0.06134915799044279,30.5,4,False,False,
trend_followthrough,38,5,0.6000000000000001,1490,14.047403985479987,0.17830200435679586,-0.11012745665375963,1.7545936892326321,0.5350877192982456,342,0.6018657557258347,-0.9301859044083013,-0.010542676802091814,-0.07742919075117945,0.9439267786864999,0.3472222222222222,72,-0.011208374592965642,-0.0662176374631058,36.0,3,False,False,
trend_followthrough,39,17,0.8,1470,11.169402474635952,0.15554387514443832,-0.11602159337196133,1.8468142399869056,0.5688888888888889,225,0.5202256721984919,4.762868491065423,0.054448130223783905,-0.050679242382661256,1.2864967836711396,0.37209302325581395,43,0.03314234836602559,0.4264210643211387,21.5,4,True,True,
trend_followthrough,40,20,0.0,1440,8.025076433690842,0.14061246546622524,-0.13968687060495755,1.6252048381367916,0.5398550724637681,276,0.4607163988018843,27.966292835016795,0.15585169094418835,-0.043415122337539046,2.0800268545611904,0.4,50,0.12734106281213275,3.484863112033279,25.0,5,True,True,
trend_followthrough,41,20,0.4,1480,14.082398506614021,0.15905708037483646,-0.09196739901112697,1.8330612094615266,0.5787234042553191,235,0.519968596347633,6.128103623155227,0.06571982380986247,-0.050679242382661256,1.3557487492935203,0.37209302325581395,43,0.04162678308300083,0.43516050339557333,21.5,4,True,True,
trend_followthrough,42,6,0.4,1490,22.93206331634287,0.17852181045841614,-0.07716267209858076,1.805347906371683,0.5582089552238806,335,0.6709220456298626,-0.3202729359111106,0.0003067128372975953,-0.07732467944120125,0.9853210375608791,0.3698630136986301,73,-0.0037742836828497106,-0.01396616307451338,36.5,4,False,False,
trend_followthrough,43,8,0.7000000000000001,1430,15.7484287216959,0.18278056811546795,-0.11452115390770207,1.8324014540791194,0.547112462006079,329,0.6812375202810099,19.61770593935151,0.12406455694921223,-0.04157581005714998,1.6687573845852763,0.4027777777777778,72,0.09410598011646787,1.2456929060056054,36.0,5,True,True,
trend_followthrough,44,11,0.8,1450,13.596775331617044,0.17945973030730591,-0.13207884102442327,1.9724352301690107,0.5604395604395604,273,0.678914293933425,12.588913675969383,0.09785287104612678,-0.0463039288406764,1.5009344770824924,0.3684210526315789,57,0.07170926931076593,0.9258749496798667,28.5,5,True,True,
