strategy,trial_id,p_vwap_deviation_pct,p_rebound_min_bars,p_entry_window_end_bar,p_take_profit_pct,p_stop_loss_pct,train_calmar,train_sharpe,train_mdd,train_profit_factor,train_win_rate,train_total_trades,train_total_return,test_calmar,test_sharpe,test_mdd,test_profit_factor,test_win_rate,test_total_trades,test_total_return,overfit_ratio,monthly_trades,gates_passed,gate_calmar_ok,pass_stage1,error
vwap_bounce,164,-3.0,4,180,3.0,-0.8999999999999999,-1.3099913676329922,-0.5115206758420725,-0.6434726413398908,0.5233052420871865,0.21680672268907564,595,-0.6065971007393094,-2.051213311964731,-0.8760715455736656,-0.4805995760373879,0.4168802092646502,0.14630681818181818,704,-0.4735946401654495,,352.0,2,False,False,
vwap_bounce,165,-2.7,4,180,2.5,-1.2000000000000002,-1.3094405803129419,-0.5472350918252742,-0.6573043260782206,0.526970924441948,0.29675425038639874,647,-0.6296801146530351,-1.9881036470071778,-0.941378239288859,-0.49758536843651197,0.41630001794561067,0.21448467966573817,718,-0.495174757517312,,359.0,2,False,False,
vwap_bounce,166,-2.7,9,150,2.0,-1.8,-1.362143179957951,-0.4430750504082971,-0.5702802074293851,0.5341105375819852,0.41885964912280704,456,-0.5303662313736133,-2.5295807606160734,-0.6424322409387642,-0.37280036740739236,0.4871253615205753,0.34782608695652173,460,-0.3508262992679826,,230.0,2,False,False,
vwap_bounce,167,-2.4,2,60,2.0,-1.8,-1.4672947445923965,-0.3496643385753621,-0.47127952737412354,0.5669092838652122,0.43544303797468353,395,-0.44716366298614885,-3.3583326167691827,-0.31723419246950185,-0.2067193263707681,0.6556129142915922,0.45454545454545453,176,-0.16362637101153832,,88.0,3,False,False,
vwap_bounce,168,-0.30000000000000027,10,180,4.5,-2.7,-0.5663250002823318,-0.05165771930412621,-0.22225470963364524,0.9667037243040472,0.42760372565622357,2362,-0.06554891520839567,-2.489734756216439,-0.5612762816853697,-0.3669044214708199,0.6483678891158589,0.3225538971807628,1206,-0.3086263906776836,,603.0,2,False,False,
vwap_bounce,169,-0.8999999999999999,5,240,3.0,-0.8999999999999999,-1.1185486438410641,-1.397647566558861,-0.8803496368702526,0.5323069962095912,0.20562510718573143,5831,-0.8783972812705033,-1.3397004697561798,-2.04976599335469,-0.7463493015569839,0.38342690669229595,0.1746177370030581,3270,-0.7451663643679964,,1635.0,2,False,False,
vwap_bounce,170,-0.8999999999999999,2,330,1.0,-1.2000000000000002,-1.0376661231856297,-1.901440905745913,-0.9622554683109515,0.4363967647573202,0.462590616878676,7311,-0.9622554683109517,-1.1707404216796322,-2.661773111191804,-0.8541578722257233,0.32288381182651693,0.418609967992684,4374,-0.8541578722257233,,2187.0,3,False,False,
vwap_bounce,171,-1.5,10,180,1.0,-2.7,-1.2808470073201628,-0.717111510703019,-0.7116506871344558,0.512768115739204,0.6654950205038078,1707,-0.705385495665438,-2.1223129456856693,-0.9257987050618124,-0.4634727822112223,0.4395626761043543,0.6085814360770578,1142,-0.46213568329826205,,571.0,3,False,False,
vwap_bounce,172,-2.1,10,330,1.0,-1.8,-1.2013064665359983,-0.6932979662754218,-0.791121175311118,0.5298545242342625,0.5794663573085846,1724,-0.7798813211821765,-1.596927121829132,-1.197267057722842,-0.6252634948188892,0.4281174842314054,0.5202492211838006,1605,-0.6248868312370449,,802.5,3,False,False,
vwap_bounce,173,-0.30000000000000027,1,120,4.5,-0.8999999999999999,-1.264010775486811,-0.9185342297338067,-0.7250722750416982,0.6270724866793898,0.1777526638682596,6194,-0.7138680234361423,-1.5417874674452305,-1.7383124978959927,-0.647921084936781,0.4048054850350575,0.1339443073669369,2837,-0.6448590327913315,,1418.5,2,False,False,
vwap_bounce,174,-1.8,3,330,4.0,-0.8999999999999999,-1.1914195437159503,-0.7433433266077767,-0.8015462844776807,0.6225902518160266,0.18766233766233767,3080,-0.7904106146195545,-1.4804503503319624,-1.3580551508186336,-0.6750385874442798,0.42807147564897596,0.1528162511542013,2166,-0.6701790772975187,,1083.0,2,False,False,
vwap_bounce,175,-2.7,8,210,4.0,-1.5,-1.382072273910635,-0.2993089387537703,-0.5264084731205314,0.6596727934240408,0.25806451612903225,558,-0.48070410722250734,-2.1547276929036028,-0.6582087410117374,-0.4502790277989744,0.49427698538271847,0.21897810218978103,685,-0.4113482782079443,,342.5,2,False,False,
vwap_bounce,176,-1.5,2,120,3.5,-1.2000000000000002,-1.275948784648945,-0.613223272761705,-0.7128845727800235,0.6380292481932802,0.24594195769798327,2033,-0.7021950945296866,-1.871542577192407,-1.0563440659589274,-0.5306633058606747,0.4839000140546574,0.2205761316872428,1215,-0.5284257785265797,,607.5,2,False,False,
vwap_bounce,177,-0.8999999999999999,5,360,4.0,-3.0,0.2002051488794025,0.016770499225128927,-0.17448143120408383,1.0170002049154174,0.4759825327510917,2290,0.017454738513145385,-2.5825470220455364,-0.3207938482121563,-0.312833706279451,0.7834882356163791,0.40717628705148207,1282,-0.22024560495520795,-12.899503516771112,641.0,3,False,False,
vwap_bounce,178,-0.8999999999999999,2,210,3.0,-1.5,-1.2657683156978512,-0.8148639500694287,-0.7112256118440402,0.6556821756223754,0.31776913099870296,3855,-0.687038577304607,-1.760017677182359,-1.2823830154081262,-0.5658781870828851,0.4913787032461324,0.27405660377358493,2120,-0.5643591543930789,,1060.0,2,False,False,
vwap_bounce,179,-2.7,7,300,1.0,-0.8999999999999999,-1.0920553980053866,-1.28089150920155,-0.9072066521813152,0.31868757162531364,0.38865836791147995,1446,-0.9054393277835279,-1.3132537681947378,-1.8336225864983104,-0.7614106322334185,0.31137120269369084,0.34775280898876404,1780,-0.7614106322334186,,890.0,2,False,False,
vwap_bounce,180,-1.2000000000000002,1,150,5.0,-1.5,-1.2903856278094958,-0.3905058014352774,-0.5614024955389929,0.7552554559973234,0.2423608204269569,2389,-0.47772640160174673,-2.1221345130291316,-0.8858104379464437,-0.4625047550223841,0.550123079745304,0.1985239852398524,1355,-0.4520889678830421,,677.5,2,False,False,
vwap_bounce,181,-0.30000000000000027,8,360,4.5,-3.0,1.1127875132949474,0.07016168120167963,-0.15809458694052714,1.055581797747408,0.46153846153846156,2418,0.08509864949053814,-2.594224254106044,-0.39106573813803946,-0.3345658906066273,0.7330912232227457,0.36838180462341535,1341,-0.263083272087114,-2.3312844753483835,670.5,3,False,False,
vwap_bounce,182,-2.1,5,300,2.0,-1.8,-1.299635268116732,-0.36428290193383234,-0.6187329618186792,0.7271776620339515,0.453027139874739,1437,-0.5602787406447449,-1.945037800241971,-0.8482017228199936,-0.5095037044680218,0.5368685559106288,0.3841714756801319,1213,-0.5085448337735293,,606.5,3,False,False,
vwap_bounce,183,-0.8999999999999999,8,90,1.0,-2.1,-1.200100137707397,-0.9252541832524293,-0.7951252997300712,0.5061062489627444,0.631452167928424,2906,-0.7886630727808247,-1.8574391831003894,-1.2357602047855196,-0.5350210159488107,0.3713778753993595,0.5581203627370157,1213,-0.5350210159488107,,606.5,3,False,False,
vwap_bounce,184,-2.4,5,300,1.0,-1.2000000000000002,-1.125211255829931,-0.9955230985309208,-0.873357043653894,0.4047854132885883,0.46642020948860136,1623,-0.8706132709320702,-1.4271075755892189,-1.5696270533230423,-0.7004778035926087,0.3738115909654752,0.42955326460481097,1746,-0.6997313664419422,,873.0,3,False,False,
vwap_bounce,185,-2.7,4,90,4.5,-2.7,-0.47011644495286203,-0.015992584205811167,-0.18029647461276335,0.966585985285546,0.3969465648854962,262,-0.04365459276840222,-2.528002319670896,-0.11044002506994931,-0.17527591519253374,0.8622336541837652,0.3602150537634409,186,-0.08448584559466121,,93.0,3,False,False,
vwap_bounce,186,-2.4,8,180,5.0,-1.8,-1.3254194927136695,-0.2069798166603298,-0.4648944317097738,0.7640779161796613,0.25902668759811615,637,-0.3828177429032237,-2.394121534846666,-0.5385015700666543,-0.39835458737422585,0.5653306827762563,0.21359223300970873,618,-0.3708344486061753,,309.0,2,False,False,
vwap_bounce,187,-1.2000000000000002,8,270,2.5,-0.8999999999999999,-1.1014804932395137,-1.267473234668504,-0.8975638520877169,0.5458250497634871,0.2307535225648356,4897,-0.8953359570650338,-1.3227619977226446,-1.8931597562148819,-0.7559279112968753,0.36679419109784744,0.19986653319986653,2997,-0.7557018629468004,,1498.5,2,False,False,
vwap_bounce,188,-0.6000000000000001,3,240,2.5,-2.4,-1.4006562316961475,-0.4551435786111249,-0.4800633729786788,0.7780285896036496,0.4928856004553216,3514,-0.4301688330689767,-2.1669879805548686,-0.905591250115234,-0.45126404935875164,0.5762964320169219,0.42833607907743,1821,-0.4371496502330492,,910.5,3,False,False,
vwap_bounce,189,-2.7,5,240,3.5,-1.8,-1.3461142672743516,-0.25377969126213645,-0.502281182019928,0.7208561627668029,0.3362369337979094,574,-0.43344271278683577,-2.2521514435160195,-0.5882866293339951,-0.4265863663159419,0.5473109555046588,0.27958579881656803,676,-0.3862641845075756,,338.0,2,False,False,
vwap_bounce,190,-3.0,5,180,4.5,-2.4,-1.1670968515558864,-0.10186053795332041,-0.3287301644505438,0.8455040698643571,0.345565749235474,327,-0.21643297334423584,-2.8198554959544255,-0.36008707460203676,-0.30682405191536405,0.6461331208888256,0.27671232876712326,365,-0.2607982102298839,,182.5,2,False,False,
vwap_bounce,191,-0.8999999999999999,9,270,3.5,-1.5,-1.3250877571466655,-0.5582521867243992,-0.5871031600446781,0.7299716518057519,0.3058029689608637,3705,-0.531597808148277,-1.8196142734324052,-1.0732552012864378,-0.5462457449293445,0.5158121171500732,0.2537735849056604,2120,-0.5371590154901149,,1060.0,2,False,False,
vwap_bounce,192,-0.6000000000000001,9,240,4.5,-1.5,-1.371656992188743,-0.4011498087385949,-0.46974052347531864,0.7938007485023794,0.27045881405956534,3727,-0.4060547078659922,-1.873124812986642,-1.0663822175556659,-0.5294298997888879,0.49767458036337403,0.20909540286702916,2023,-0.5143732728735309,,1011.5,2,False,False,
vwap_bounce,193,-2.1,4,330,4.0,-2.1,-1.201504651797504,-0.11706073083117438,-0.342524098744746,0.9011812135482142,0.37410071942446044,1251,-0.2345037747438502,-2.447960600045986,-0.481504200295723,-0.3870500166257663,0.6723035779578665,0.310838445807771,978,-0.35874743795170083,,489.0,2,False,False,
vwap_bounce,194,-1.2000000000000002,1,210,4.5,-1.2000000000000002,-1.2887553788198454,-0.6482309190159647,-0.6799444152070039,0.6678049453233488,0.2117610259618392,3197,-0.6511690996262232,-1.6502934887971943,-1.2553346854401732,-0.60459882778209,0.466352501945663,0.17262512768130744,1958,-0.6016425257096774,,979.0,2,False,False,
vwap_bounce,195,-1.2000000000000002,3,270,1.0,-2.4,-1.2256971451963652,-0.8305610188059609,-0.7677647360632884,0.5687255009939394,0.6465912564964843,3271,-0.759910126568795,-1.7484326166045052,-1.1667405671860809,-0.569802987586005,0.4672546321649882,0.5982905982905983,1989,-0.5695059375304008,,994.5,3,False,False,
vwap_bounce,196,-0.6000000000000001,10,210,1.5,-0.8999999999999999,-1.0533272579081576,-2.1033086920242847,-0.9465072846754223,0.43446701809786614,0.31351639562783257,7502,-0.9463136219506008,-1.183378792998284,-2.73927959067713,-0.8450343544223679,0.2762632916979346,0.2631184407796102,4002,-0.8450343544223679,,2001.0,2,False,False,
vwap_bounce,197,-2.7,9,270,1.0,-2.4,-1.3326578238407847,-0.4373112567716027,-0.6188522895488114,0.5397487751952412,0.6468085106382979,705,-0.5842165617753962,-2.2902169213230423,-0.7666458425708851,-0.4254327009716187,0.4830671256825639,0.5835266821345708,862,-0.4243699859809875,,431.0,3,False,False,
vwap_bounce,198,-1.2000000000000002,3,90,4.5,-1.8,-1.251964019412148,-0.24079829680380546,-0.44607922530942856,0.8250988904163287,0.3128460686600221,1806,-0.3376787751925324,-2.429557501583563,-0.6682947160726321,-0.390944549045711,0.6046200136279876,0.2571103526734926,879,-0.36313802146636687,,439.5,2,False,False,
vwap_bounce,199,-1.5,10,240,1.5,-1.5,-1.1632201415490002,-0.9694224119977323,-0.8352967528805191,0.5178125833205707,0.4292663153627888,2467,-0.8339421906972359,-1.570095326236101,-1.4334075755796973,-0.6361232617324176,0.4035879342493682,0.40182403433476394,1864,-0.6361232617324176,,932.0,3,False,False,
