strategy,trial_id,p_fast_period,p_slow_period,p_signal_period,p_entry_hhmm_min,train_calmar,train_sharpe,train_mdd,train_profit_factor,train_win_rate,train_total_trades,train_total_return,test_calmar,test_sharpe,test_mdd,test_profit_factor,test_win_rate,test_total_trades,test_total_return,overfit_ratio,monthly_trades,gates_passed,gate_calmar_ok,pass_stage1,error,pass_stage1_v1,gates_passed_v2,pass_stage1_v2
macd_cross,48,10,26,7,1480,1.3364028698681822,0.0422995018703864,-0.1263979460369392,1.174423977634229,0.4450867052023121,173,0.0818352188296427,-3.346056318377577,-0.0889698485574678,-0.1035691411671456,0.6833064391157702,0.3833333333333333,60,-0.0621456870288055,-2.5037781598805005,30.0,4,False,False,,False,4,False
macd_cross,49,8,38,11,1460,0.3595125750272509,0.0147152496301079,-0.11244502950179,1.052329275415362,0.4142857142857143,140,0.0201728723152823,23.145958035967556,0.1545297719909119,-0.062573117145786,2.31762354056134,0.5652173913043478,46,0.1445603896168563,64.38149773818927,23.0,5,True,True,,True,5,True
macd_cross,50,16,26,7,1440,1.2463378481874874,0.0397806610616088,-0.1134840267507854,1.1683269752441638,0.4532374100719424,139,0.0689426968042115,30.795181953755417,0.1711110729399523,-0.0506261515782092,2.7141997400861557,0.5714285714285714,49,0.1522201648790433,24.708534687075375,24.5,5,True,True,,True,5,True
macd_cross,51,8,26,7,1430,5.609841194026102,0.0904543450772716,-0.0754693687431078,1.4480901397814672,0.4450261780104712,191,0.1947237262341914,0.3102891653614653,0.0116672868861872,-0.0903578935127611,1.033311792527266,0.3559322033898305,59,0.0041783352113289,0.0553115773922247,29.5,4,False,False,,False,4,False
macd_cross,52,12,22,11,1460,4.206596907030557,0.0751316705777355,-0.0741330029343829,1.4026439880526902,0.4732824427480916,131,0.1465935487569787,14.248610789838324,0.135397881656332,-0.0623310025686322,1.858763500094715,0.5490196078431373,51,0.1005856947653547,3.387206120468633,25.5,5,True,True,,True,5,True
macd_cross,53,12,40,10,1460,4.483427635729723,0.0876251607706405,-0.0676961218758687,1.4337914144038713,0.448,125,0.1429154355975195,12.085601861405133,0.090139627247048,-0.0392290124549229,1.5469336673762857,0.5238095238095238,42,0.0602616913724902,2.6956165780599424,21.0,5,True,True,,True,5,True
macd_cross,54,16,24,12,1500,1.238040304660761,0.0399025940266064,-0.1157834309229251,1.211429226723813,0.4227642276422764,123,0.0698414626913843,1.0033383977578965,0.0217856319841027,-0.0725938068111279,1.100675494649167,0.4736842105263157,38,0.0106580578754789,0.8104246638665159,19.0,5,False,False,,False,5,False
macd_cross,55,10,34,10,1460,1.3846652705083664,0.0357721935650886,-0.0986800510342783,1.1719733790269011,0.4285714285714285,133,0.0666746406245499,19.59734049876118,0.1447674010238966,-0.0607773652442432,2.1794945622650266,0.5434782608695652,46,0.1255607523765456,14.153124885963384,23.0,5,True,True,,True,5,True
macd_cross,56,8,22,12,1490,1.0082644285911473,0.0380906433492596,-0.13343907891992,1.1551171895550711,0.4539473684210526,152,0.0656824336890944,-1.9011952897427409,-0.0320483682252141,-0.0731601232575589,0.8571392297778,0.4464285714285714,56,-0.0223308438932244,-1.8856117857884664,28.0,4,False,False,,False,4,False
macd_cross,57,12,32,10,1500,2.573376190704173,0.0529755452305402,-0.0817638388184473,1.2901006687403505,0.4285714285714285,126,0.1010199516304877,2.083521791688706,0.0407914143728649,-0.0798917530054659,1.2094811885400376,0.4418604651162791,43,0.0234893690802391,0.8096452431692763,21.5,5,False,False,,False,5,False
macd_cross,58,8,40,12,1440,4.87239239663639,0.0732421698201619,-0.067983640143969,1.4031434532608442,0.4338235294117647,136,0.1551057574620729,4.979280242842092,0.0694240896085946,-0.0639530427613167,1.4133579752988212,0.5434782608695652,46,0.0425678964476865,1.0219374462285695,23.0,5,True,True,,True,5,True
macd_cross,59,8,32,12,1480,0.593913158011071,0.0229149197573286,-0.1220826516202737,1.0880308478848904,0.4388489208633093,139,0.0359065991867861,40.8707325846575,0.1717170949619699,-0.0426451071657014,2.5850498701977416,0.5957446808510638,47,0.1643409175179111,68.81600791861163,23.5,5,True,True,,True,5,True
macd_cross,60,8,26,8,1460,3.572288063250378,0.0709595662343849,-0.084375980648351,1.3232320635337318,0.4571428571428571,175,0.1419891741617711,3.684093960753797,0.0611178568437049,-0.0838300077218966,1.3123081172208042,0.423728813559322,59,0.0414193245263441,1.031298119167268,29.5,5,True,True,,True,5,True
