strategy,trial_id,p_bb_period,p_bb_num_std,p_entry_window_end_bar,p_take_profit_pct,p_stop_loss_pct,train_calmar,train_sharpe,train_mdd,train_profit_factor,train_win_rate,train_total_trades,train_total_return,test_calmar,test_sharpe,test_mdd,test_profit_factor,test_win_rate,test_total_trades,test_total_return,overfit_ratio,monthly_trades,gates_passed,gate_calmar_ok,pass_stage1,error,pass_stage1_v1,gates_passed_v2,pass_stage1_v2
bb_lower_bounce,123,10,1.75,270,3.25,-2.75,-1.135337428557649,-0.1703407025025275,-0.2927086690198288,0.9199700235279704,0.4894932014833127,4045,-0.1841937884484877,-2.176749666955919,-0.8719919762089798,-0.4460462057013766,0.5960327930995323,0.3882840850181441,1929,-0.4134633259090219,,964.5,3,False,False,,False,3,False
bb_lower_bounce,124,25,2.25,360,3.25,-2.25,-1.3531943322960769,-0.2673322871502681,-0.3530073668646746,0.8830717817164077,0.4363674673409187,4746,-0.2791484153782618,-2.076765983470735,-0.6230010454470293,-0.4685844867783857,0.6532005255944351,0.3483050847457627,2360,-0.4204133498726317,,1180.0,2,False,False,,False,2,False
bb_lower_bounce,125,35,2.75,240,2.75,-1.5,-1.2874775761539716,-0.9278232038291984,-0.6993564994417946,0.6609029498996566,0.3395474824729126,6276,-0.6872900224759406,-1.6187146356321709,-1.5687308516947822,-0.6165506298403273,0.4342949862226821,0.2703804347826087,2944,-0.6088260909563887,,1472.0,2,False,False,,False,2,False
bb_lower_bounce,126,15,1.75,360,3.75,-3.0,-0.470711049808914,-0.0438663726772617,-0.2261604175204397,0.9811381497502936,0.4902298850574713,3480,-0.0551476745548182,-2.486262557290779,-0.4671867182345718,-0.3686744976298162,0.7044192119751119,0.3902302077484559,1781,-0.3124540512618028,,890.5,3,False,False,,False,3,False
bb_lower_bounce,127,40,3.0,90,4.0,-1.5,-1.3032464369171337,-0.2854109913288237,-0.4258322042911761,0.8265566415331468,0.303862660944206,3495,-0.3350298273609672,-2.0372973134242187,-1.1504616675285528,-0.484442495492426,0.4032195523959411,0.2129169623846699,1409,-0.480208716650321,,704.5,2,False,False,,False,2,False
bb_lower_bounce,128,15,1.75,300,2.75,-3.0,-1.1852966746037017,-0.1735332117035858,-0.2821808055708634,0.919362264259138,0.5474556213017752,4225,-0.1855156008086903,-2.148780471480319,-0.7580028473822683,-0.4524833012274719,0.5982235659193943,0.4423847695390782,1996,-0.4176743756941313,,998.0,3,False,False,,False,3,False
bb_lower_bounce,129,30,1.75,90,2.75,-2.5,-1.2517793785343307,-0.2326057695166799,-0.3493965484034701,0.8674871040047252,0.500776156473145,3221,-0.2516215428553746,-2.317501229318577,-0.8862739892870585,-0.4178922972869123,0.5032098747997124,0.3848,1250,-0.4062199586291569,,625.0,3,False,False,,False,3,False
bb_lower_bounce,130,40,2.25,360,3.0,-1.0,-1.175332132256134,-1.3269681047794828,-0.8236215417747562,0.60248223869634,0.247178329571106,9746,-0.8236215417747561,-1.4396071244740845,-1.2953630446186923,-0.6943619589390764,0.4866101220280754,0.1991964474518925,4729,-0.6936495983320052,,2364.5,2,False,False,,False,2,False
bb_lower_bounce,131,30,2.0,270,3.25,-1.0,-1.1673713157619765,-1.3942613863520916,-0.8295718503275156,0.5714473755555602,0.2241282022345107,8861,-0.8247078129550384,-1.3817313247578449,-2.065436495357765,-0.7235822847649539,0.3684871891734047,0.1808331326751745,4153,-0.722401943717369,,2076.5,2,False,False,,False,2,False
bb_lower_bounce,132,25,3.0,300,2.75,-2.5,-1.3885785574956604,-0.3152612172516755,-0.3774288195854339,0.8581941921659574,0.4928434095278786,4681,-0.3121670895022227,-2.063118759942266,-0.8090794851051243,-0.4740755571094434,0.6058468218855853,0.4016208914903196,2221,-0.4378830406281387,,1110.5,3,False,False,,False,3,False
bb_lower_bounce,133,35,3.0,270,2.75,-2.0,-1.374586008221733,-0.4957745676127039,-0.5074717620113888,0.7864187672490842,0.4261275272161742,5144,-0.4526614140819166,-1.885636632027789,-1.118361233458133,-0.525206630821885,0.5255752151749408,0.3471350899205353,2391,-0.5033079201837385,,1195.5,2,False,False,,False,2,False
bb_lower_bounce,134,40,1.75,360,2.0,-1.0,-1.0869634454012724,-1.8099316828534957,-0.912619430548714,0.5433371725332758,0.3013676193595938,12211,-0.9121660724904598,-1.2412686638065715,-2.0705824486963382,-0.805611914020975,0.3901554103037911,0.2533403656821378,5688,-0.805611914020975,,2844.0,2,False,False,,False,2,False
bb_lower_bounce,135,25,2.75,150,2.0,-1.25,-1.1615448044734262,-1.3648053851097943,-0.8363702333475956,0.5782481474992563,0.3561556992519336,7887,-0.8334928465768285,-1.4138108406819856,-2.1139487082353874,-0.707092288106684,0.332597576843313,0.2748137108792846,3355,-0.704940195970204,,1677.5,2,False,False,,False,2,False
bb_lower_bounce,136,10,2.75,180,1.75,-2.0,-1.266128142221513,-1.0422679756667064,-0.7294036737883531,0.6578811780861027,0.5076944215443803,7278,-0.7262539797868633,-1.5286432350571366,-1.7937350871679425,-0.6535927382470678,0.4090605788683883,0.4087968952134541,3092,-0.6532801444643663,,1546.0,3,False,False,,False,3,False
